NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_RESPONSE_TO_VIRUS	GOBP_RESPONSE_TO_VIRUS		50	0.34692556	1.1894405	0.20839581	0.72957593	1.0	319	tags=20%, list=14%, signal=23%	
GOBP_TUBE_DEVELOPMENT	GOBP_TUBE_DEVELOPMENT		186	0.28978142	1.1892654	0.11944091	0.72722137	1.0	498	tags=26%, list=22%, signal=30%	
GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS		138	0.29619417	1.1888337	0.15364239	0.7256351	1.0	377	tags=22%, list=17%, signal=25%	
GOBP_REGULATION_OF_OSSIFICATION	GOBP_REGULATION_OF_OSSIFICATION		22	0.41294914	1.1884743	0.26494345	0.7238451	1.0	420	tags=36%, list=19%, signal=44%	
GOBP_TISSUE_MIGRATION	GOBP_TISSUE_MIGRATION		18	0.439101	1.1884689	0.251981	0.720986	1.0	201	tags=22%, list=9%, signal=24%	
GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT	GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT		35	0.37475747	1.1880797	0.21855345	0.7193281	1.0	127	tags=17%, list=6%, signal=18%	
GOBP_REGULATION_OF_LOCOMOTION	GOBP_REGULATION_OF_LOCOMOTION		158	0.29473487	1.1851449	0.15844156	0.7256706	1.0	512	tags=26%, list=23%, signal=31%	
GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	GOBP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS		70	0.33339563	1.1837579	0.1909621	0.7272548	1.0	434	tags=30%, list=19%, signal=36%	
GOBP_RESPONSE_TO_GROWTH_FACTOR	GOBP_RESPONSE_TO_GROWTH_FACTOR		123	0.30297393	1.1837375	0.17449665	0.7244822	1.0	247	tags=18%, list=11%, signal=19%	
GOBP_ACTIVATION_OF_IMMUNE_RESPONSE	GOBP_ACTIVATION_OF_IMMUNE_RESPONSE		63	0.333544	1.1831981	0.21418235	0.7234178	1.0	434	tags=29%, list=19%, signal=34%	
GOBP_AORTA_DEVELOPMENT	GOBP_AORTA_DEVELOPMENT		15	0.46232364	1.1825552	0.2625418	0.72258973	1.0	405	tags=33%, list=18%, signal=40%	
GOBP_REGULATION_OF_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY		22	0.41460595	1.1792948	0.25238097	0.7298669	1.0	434	tags=41%, list=19%, signal=50%	
GOBP_SENSORY_ORGAN_DEVELOPMENT	GOBP_SENSORY_ORGAN_DEVELOPMENT		97	0.31590173	1.179022	0.19448276	0.7279062	1.0	520	tags=26%, list=23%, signal=32%	
GOBP_REGULATION_OF_HEART_CONTRACTION	GOBP_REGULATION_OF_HEART_CONTRACTION		33	0.37323985	1.1764258	0.25078863	0.7332037	1.0	681	tags=45%, list=30%, signal=64%	
GOBP_BONE_MORPHOGENESIS	GOBP_BONE_MORPHOGENESIS		26	0.39752993	1.1743906	0.26427406	0.7369083	1.0	717	tags=54%, list=32%, signal=78%	
GOBP_RESPONSE_TO_ENDOGENOUS_STIMULUS	GOBP_RESPONSE_TO_ENDOGENOUS_STIMULUS		215	0.2765907	1.1691712	0.16645327	0.7507575	1.0	512	tags=28%, list=23%, signal=33%	
GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION		26	0.38898703	1.1661686	0.26875	0.7576498	1.0	341	tags=19%, list=15%, signal=22%	
GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE	GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE		41	0.35728487	1.1648314	0.265745	0.759152	1.0	587	tags=41%, list=26%, signal=55%	
GOBP_VESICLE_MEDIATED_TRANSPORT	GOBP_VESICLE_MEDIATED_TRANSPORT		234	0.272459	1.1641898	0.16502462	0.7583243	1.0	427	tags=27%, list=19%, signal=30%	
GOBP_ROOF_OF_MOUTH_DEVELOPMENT	GOBP_ROOF_OF_MOUTH_DEVELOPMENT		19	0.42268643	1.163374	0.28271407	0.7578876	1.0	686	tags=47%, list=31%, signal=68%	
GOBP_DETOXIFICATION	GOBP_DETOXIFICATION		17	0.42176992	1.1624292	0.2857143	0.75803035	1.0	252	tags=24%, list=11%, signal=26%	
GOBP_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM	GOBP_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM		74	0.3189087	1.1592917	0.23142858	0.7653246	1.0	430	tags=42%, list=19%, signal=50%	
GOBP_PROTEIN_HOMOOLIGOMERIZATION	GOBP_PROTEIN_HOMOOLIGOMERIZATION		27	0.38327426	1.1575884	0.2552167	0.76815087	1.0	391	tags=30%, list=18%, signal=35%	
GOBP_ACTION_POTENTIAL	GOBP_ACTION_POTENTIAL		29	0.38321027	1.1572913	0.26108375	0.7662455	1.0	701	tags=45%, list=31%, signal=64%	
GOBP_NEGATIVE_REGULATION_OF_RNA_BIOSYNTHETIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_RNA_BIOSYNTHETIC_PROCESS		167	0.28235644	1.1552879	0.20454545	0.7696628	1.0	512	tags=30%, list=23%, signal=36%	
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE	GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE		46	0.34667155	1.1541442	0.26811594	0.7703048	1.0	133	tags=13%, list=6%, signal=14%	
GOBP_RESPONSE_TO_NUTRIENT	GOBP_RESPONSE_TO_NUTRIENT		24	0.3897786	1.153713	0.28355706	0.7689358	1.0	469	tags=33%, list=21%, signal=42%	
GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS		45	0.34448814	1.1536943	0.2778626	0.766174	1.0	382	tags=31%, list=17%, signal=37%	
GOBP_CELL_CELL_JUNCTION_ORGANIZATION	GOBP_CELL_CELL_JUNCTION_ORGANIZATION		33	0.36269513	1.151153	0.26537216	0.77180296	1.0	481	tags=33%, list=22%, signal=42%	
GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE	GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE		60	0.33212557	1.1510609	0.24408284	0.7693057	1.0	434	tags=30%, list=19%, signal=36%	
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT		24	0.3955367	1.1510117	0.30819672	0.76667464	1.0	892	tags=67%, list=40%, signal=110%	
GOBP_ENDOCHONDRAL_BONE_MORPHOGENESIS	GOBP_ENDOCHONDRAL_BONE_MORPHOGENESIS		18	0.41802436	1.1500181	0.31918505	0.76707494	1.0	470	tags=39%, list=21%, signal=49%	
GOBP_MEMBRANE_ORGANIZATION	GOBP_MEMBRANE_ORGANIZATION		102	0.30445758	1.1490744	0.23636363	0.76726085	1.0	329	tags=23%, list=15%, signal=25%	
GOBP_MESENCHYMAL_CELL_DIFFERENTIATION	GOBP_MESENCHYMAL_CELL_DIFFERENTIATION		47	0.3425366	1.1464269	0.27060652	0.7731839	1.0	570	tags=32%, list=26%, signal=42%	
GOBP_REGULATION_OF_LIPID_LOCALIZATION	GOBP_REGULATION_OF_LIPID_LOCALIZATION		27	0.38953593	1.1449836	0.2879747	0.774846	1.0	495	tags=41%, list=22%, signal=52%	
GOBP_RESPONSE_TO_ALCOHOL	GOBP_RESPONSE_TO_ALCOHOL		36	0.35767433	1.1446666	0.27419356	0.773064	1.0	229	tags=22%, list=10%, signal=24%	
GOBP_BLASTOCYST_DEVELOPMENT	GOBP_BLASTOCYST_DEVELOPMENT		20	0.40370876	1.1427011	0.28387097	0.7765999	1.0	247	tags=30%, list=11%, signal=33%	
GOBP_CELL_GROWTH	GOBP_CELL_GROWTH		73	0.31470132	1.1421582	0.2521739	0.7756235	1.0	490	tags=34%, list=22%, signal=42%	
GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS	GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS		34	0.3565126	1.1421378	0.28640777	0.7729591	1.0	335	tags=29%, list=15%, signal=34%	
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL		17	0.4301285	1.1409023	0.31622517	0.77414024	1.0	701	tags=53%, list=31%, signal=77%	
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION	GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION		155	0.27912518	1.1403815	0.236671	0.7730618	1.0	316	tags=22%, list=14%, signal=24%	
GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION		108	0.2962208	1.1390644	0.24549237	0.77461445	1.0	525	tags=29%, list=24%, signal=36%	
GOBP_MRNA_PROCESSING	GOBP_MRNA_PROCESSING		36	0.36052647	1.1387988	0.2725832	0.7728229	1.0	224	tags=28%, list=10%, signal=30%	
GOBP_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS	GOBP_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS		193	0.27200156	1.1384635	0.20764332	0.7712615	1.0	495	tags=24%, list=22%, signal=28%	
GOBP_PLACENTA_DEVELOPMENT	GOBP_PLACENTA_DEVELOPMENT		29	0.37984896	1.1382903	0.28384992	0.7691914	1.0	405	tags=28%, list=18%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY		25	0.386089	1.1380674	0.297561	0.76737213	1.0	423	tags=40%, list=19%, signal=49%	
GOBP_HEART_VALVE_MORPHOGENESIS	GOBP_HEART_VALVE_MORPHOGENESIS		17	0.42431203	1.1356053	0.32258064	0.77228147	1.0	420	tags=29%, list=19%, signal=36%	
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY		33	0.36863407	1.1347516	0.29310346	0.7723975	1.0	353	tags=21%, list=16%, signal=25%	
GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS		189	0.27505744	1.1331909	0.21799746	0.77475697	1.0	479	tags=28%, list=21%, signal=32%	
GOBP_HEART_PROCESS	GOBP_HEART_PROCESS		36	0.35474938	1.1323684	0.2922591	0.7747484	1.0	701	tags=44%, list=31%, signal=64%	
GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS		25	0.39114612	1.1314044	0.3066202	0.7750753	1.0	526	tags=36%, list=24%, signal=47%	
GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS	GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS		28	0.37276354	1.1310198	0.29126215	0.7736553	1.0	335	tags=32%, list=15%, signal=37%	
GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS		85	0.3090864	1.1303151	0.2658228	0.7733118	1.0	398	tags=29%, list=18%, signal=34%	
GOBP_REGULATION_OF_AUTOPHAGY	GOBP_REGULATION_OF_AUTOPHAGY		49	0.33513114	1.1298889	0.29291338	0.77210385	1.0	430	tags=47%, list=19%, signal=57%	
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS		25	0.38393638	1.1278653	0.3018242	0.77568483	1.0	208	tags=28%, list=9%, signal=31%	
GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT	GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT		23	0.38818112	1.127815	0.30952382	0.77324426	1.0	247	tags=22%, list=11%, signal=24%	
GOBP_VASCULAR_TRANSPORT	GOBP_VASCULAR_TRANSPORT		17	0.422179	1.1272018	0.3322091	0.77257717	1.0	699	tags=59%, list=31%, signal=85%	
GOBP_MEMBRANE_DEPOLARIZATION	GOBP_MEMBRANE_DEPOLARIZATION		19	0.40198448	1.1263591	0.31674957	0.77264136	1.0	592	tags=42%, list=26%, signal=57%	
GOBP_LOCOMOTION	GOBP_LOCOMOTION		172	0.2781378	1.125748	0.24426451	0.77207774	1.0	512	tags=26%, list=23%, signal=31%	
GOBP_GENERATION_OF_NEURONS	GOBP_GENERATION_OF_NEURONS		249	0.26344487	1.1252972	0.21936275	0.77084774	1.0	815	tags=43%, list=36%, signal=60%	
GOBP_POSITIVE_REGULATION_OF_SECRETION	GOBP_POSITIVE_REGULATION_OF_SECRETION		39	0.34213105	1.1246908	0.3108108	0.77016574	1.0	494	tags=33%, list=22%, signal=42%	
GOBP_EAR_DEVELOPMENT	GOBP_EAR_DEVELOPMENT		40	0.34735417	1.1240311	0.30769232	0.76964307	1.0	554	tags=28%, list=25%, signal=36%	
GOBP_EAR_MORPHOGENESIS	GOBP_EAR_MORPHOGENESIS		21	0.39276993	1.1228279	0.32066116	0.77070403	1.0	884	tags=57%, list=40%, signal=94%	
GOBP_SPERMATID_DIFFERENTIATION	GOBP_SPERMATID_DIFFERENTIATION		21	0.40264055	1.1223092	0.31023103	0.7697932	1.0	526	tags=43%, list=24%, signal=56%	
GOBP_LOCOMOTORY_BEHAVIOR	GOBP_LOCOMOTORY_BEHAVIOR		23	0.39243135	1.1212305	0.31206897	0.77056473	1.0	742	tags=48%, list=33%, signal=71%	
GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY	GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY		27	0.3781646	1.1204551	0.32475883	0.7705573	1.0	706	tags=59%, list=32%, signal=86%	
GOBP_NEURAL_TUBE_FORMATION	GOBP_NEURAL_TUBE_FORMATION		19	0.40930083	1.1174167	0.31622517	0.77748024	1.0	470	tags=42%, list=21%, signal=53%	
GOBP_BIOMINERAL_TISSUE_DEVELOPMENT	GOBP_BIOMINERAL_TISSUE_DEVELOPMENT		23	0.38462988	1.1169806	0.31181103	0.77635294	1.0	420	tags=30%, list=19%, signal=37%	
GOBP_MESONEPHROS_DEVELOPMENT	GOBP_MESONEPHROS_DEVELOPMENT		16	0.4184663	1.115612	0.3361204	0.77832645	1.0	420	tags=25%, list=19%, signal=31%	
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY		27	0.37250477	1.1153315	0.2992	0.77673167	1.0	447	tags=44%, list=20%, signal=55%	
GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY		29	0.36382037	1.1142844	0.33990148	0.7774277	1.0	434	tags=31%, list=19%, signal=38%	
GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY		28	0.3750743	1.1131098	0.32747602	0.7785878	1.0	565	tags=39%, list=25%, signal=52%	
GOBP_TISSUE_MORPHOGENESIS	GOBP_TISSUE_MORPHOGENESIS		110	0.28639424	1.1104786	0.2625	0.7838603	1.0	440	tags=25%, list=20%, signal=30%	
GOBP_CELL_ADHESION	GOBP_CELL_ADHESION		215	0.26398197	1.1102552	0.2418136	0.7821124	1.0	451	tags=24%, list=20%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_RNA_METABOLIC_PROCESS		235	0.26322508	1.1096303	0.23363286	0.7814493	1.0	362	tags=20%, list=16%, signal=22%	
GOBP_REGULATION_OF_IMMUNE_RESPONSE	GOBP_REGULATION_OF_IMMUNE_RESPONSE		109	0.29203907	1.1096225	0.27524206	0.779021	1.0	434	tags=28%, list=19%, signal=34%	
GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE	GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE		32	0.3584413	1.1095053	0.30945122	0.77697027	1.0	312	tags=25%, list=14%, signal=29%	
GOBP_MESENCHYME_DEVELOPMENT	GOBP_MESENCHYME_DEVELOPMENT		56	0.3155695	1.1088896	0.3058104	0.7763603	1.0	597	tags=32%, list=27%, signal=43%	
GOBP_HEART_VALVE_DEVELOPMENT	GOBP_HEART_VALVE_DEVELOPMENT		22	0.38836533	1.1074198	0.33123028	0.7785193	1.0	420	tags=32%, list=19%, signal=39%	
GOBP_REGULATION_OF_PROTEIN_SECRETION	GOBP_REGULATION_OF_PROTEIN_SECRETION		33	0.35714304	1.1073755	0.31432974	0.7762222	1.0	494	tags=30%, list=22%, signal=38%	
GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS		26	0.36522156	1.1065646	0.33876222	0.7763494	1.0	420	tags=38%, list=19%, signal=47%	
GOBP_SECRETION	GOBP_SECRETION		148	0.2761465	1.1061934	0.2723785	0.7750912	1.0	498	tags=28%, list=22%, signal=34%	
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II		119	0.28524974	1.1036434	0.29194188	0.78030604	1.0	420	tags=24%, list=19%, signal=28%	
GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS	GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS		16	0.42162555	1.1026331	0.3527508	0.7809811	1.0	440	tags=31%, list=20%, signal=39%	
GOBP_RESPONSE_TO_HORMONE	GOBP_RESPONSE_TO_HORMONE		114	0.2853294	1.1020546	0.28691983	0.78026974	1.0	498	tags=32%, list=22%, signal=39%	
GOBP_EMBRYONIC_EPITHELIAL_TUBE_FORMATION	GOBP_EMBRYONIC_EPITHELIAL_TUBE_FORMATION		21	0.3853648	1.1013964	0.339404	0.7799041	1.0	470	tags=38%, list=21%, signal=48%	
GOBP_PROTEIN_CATABOLIC_PROCESS	GOBP_PROTEIN_CATABOLIC_PROCESS		132	0.27999747	1.1013505	0.269437	0.77768785	1.0	419	tags=31%, list=19%, signal=36%	
GOBP_REGULATION_OF_CELL_GROWTH	GOBP_REGULATION_OF_CELL_GROWTH		58	0.31485167	1.0988584	0.29809105	0.7825767	1.0	363	tags=28%, list=16%, signal=32%	
GOBP_NEGATIVE_REGULATION_OF_GROWTH	GOBP_NEGATIVE_REGULATION_OF_GROWTH		41	0.3354483	1.0987971	0.32055214	0.7804085	1.0	420	tags=27%, list=19%, signal=32%	
GOBP_PROTEIN_FOLDING	GOBP_PROTEIN_FOLDING		15	0.4322875	1.0982856	0.34767643	0.7795154	1.0	257	tags=20%, list=12%, signal=22%	
GOBP_REGULATION_OF_RNA_SPLICING	GOBP_REGULATION_OF_RNA_SPLICING		19	0.39951473	1.0978066	0.36628848	0.7786964	1.0	224	tags=26%, list=10%, signal=29%	
GOBP_TUBE_CLOSURE	GOBP_TUBE_CLOSURE		16	0.41910437	1.0976062	0.3539519	0.7769046	1.0	470	tags=44%, list=21%, signal=55%	
GOBP_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	GOBP_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS		103	0.285257	1.0959325	0.30494505	0.77932346	1.0	419	tags=32%, list=19%, signal=38%	
GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH	GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH		32	0.35600725	1.094	0.34460548	0.78260297	1.0	420	tags=28%, list=19%, signal=34%	
GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DIFFERENTIATION	GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DIFFERENTIATION		25	0.37363273	1.0935706	0.33506945	0.7815389	1.0	554	tags=32%, list=25%, signal=42%	
GOBP_NEURON_DEVELOPMENT	GOBP_NEURON_DEVELOPMENT		196	0.26286638	1.0933518	0.28208387	0.77982503	1.0	666	tags=34%, list=30%, signal=44%	
GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY	GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY		39	0.33732042	1.0922805	0.3353752	0.7807098	1.0	2	tags=5%, list=0%, signal=5%	
GOBP_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS		35	0.34214053	1.0920061	0.3442088	0.77924734	1.0	302	tags=37%, list=14%, signal=42%	
GOBP_RNA_SPLICING	GOBP_RNA_SPLICING		37	0.34707296	1.0878022	0.35524258	0.7895917	1.0	224	tags=24%, list=10%, signal=27%	
GOBP_EMBRYONIC_MORPHOGENESIS	GOBP_EMBRYONIC_MORPHOGENESIS		85	0.294407	1.0877683	0.3294964	0.7873615	1.0	420	tags=24%, list=19%, signal=28%	
GOBP_REGULATION_OF_CELL_SIZE	GOBP_REGULATION_OF_CELL_SIZE		26	0.3726803	1.0872644	0.3762058	0.78659517	1.0	182	tags=19%, list=8%, signal=21%	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS		25	0.3695057	1.0869172	0.3473344	0.7854009	1.0	234	tags=16%, list=10%, signal=18%	
GOBP_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	GOBP_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS		82	0.2993511	1.0859474	0.35119888	0.7859463	1.0	544	tags=41%, list=24%, signal=53%	
GOBP_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS		20	0.3901067	1.0844194	0.36525974	0.78804624	1.0	526	tags=35%, list=24%, signal=45%	
GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA		40	0.33362308	1.0836512	0.34115806	0.78807896	1.0	447	tags=35%, list=20%, signal=43%	
GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY		57	0.3095546	1.0836506	0.33033034	0.7858395	1.0	420	tags=28%, list=19%, signal=34%	
GOBP_CARDIOCYTE_DIFFERENTIATION	GOBP_CARDIOCYTE_DIFFERENTIATION		22	0.37887427	1.0830951	0.37080538	0.78520566	1.0	420	tags=36%, list=19%, signal=44%	
GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT	GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT		29	0.3513903	1.0822132	0.36692914	0.7855771	1.0	859	tags=48%, list=38%, signal=77%	
GOBP_GLAND_DEVELOPMENT	GOBP_GLAND_DEVELOPMENT		89	0.28589058	1.0809013	0.33091438	0.7872322	1.0	420	tags=27%, list=19%, signal=32%	
GOBP_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM	GOBP_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM		26	0.36606503	1.0806855	0.3728	0.78562087	1.0	470	tags=35%, list=21%, signal=43%	
GOBP_TUBE_MORPHOGENESIS	GOBP_TUBE_MORPHOGENESIS		155	0.26910895	1.080352	0.32171583	0.78427714	1.0	433	tags=21%, list=19%, signal=25%	
GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION	GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION		30	0.35475922	1.0801116	0.36144578	0.7828379	1.0	614	tags=43%, list=27%, signal=59%	
GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS		67	0.30497712	1.0799223	0.3366762	0.78107876	1.0	419	tags=36%, list=19%, signal=43%	
GOBP_VESICLE_ORGANIZATION	GOBP_VESICLE_ORGANIZATION		58	0.31131613	1.0791148	0.3457526	0.7812625	1.0	139	tags=14%, list=6%, signal=14%	
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		42	0.32901797	1.0790896	0.3539823	0.77914244	1.0	512	tags=38%, list=23%, signal=48%	
GOBP_ADAPTIVE_IMMUNE_RESPONSE	GOBP_ADAPTIVE_IMMUNE_RESPONSE		55	0.31259906	1.0784974	0.36377245	0.77866507	1.0	363	tags=20%, list=16%, signal=23%	
GOBP_DEVELOPMENTAL_MATURATION	GOBP_DEVELOPMENTAL_MATURATION		62	0.30477822	1.0727283	0.352518	0.7930837	1.0	235	tags=13%, list=11%, signal=14%	
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT		19	0.3818385	1.0722787	0.3735726	0.7921692	1.0	307	tags=26%, list=14%, signal=30%	
GOBP_EPHRIN_RECEPTOR_SIGNALING_PATHWAY	GOBP_EPHRIN_RECEPTOR_SIGNALING_PATHWAY		16	0.41206762	1.069887	0.39464882	0.7966148	1.0	612	tags=44%, list=27%, signal=60%	
GOBP_PROTEIN_MATURATION	GOBP_PROTEIN_MATURATION		54	0.30652308	1.0684341	0.3416149	0.7985271	1.0	257	tags=19%, list=12%, signal=20%	
GOBP_INORGANIC_ION_HOMEOSTASIS	GOBP_INORGANIC_ION_HOMEOSTASIS		70	0.29574665	1.0676035	0.3580786	0.7987116	1.0	420	tags=27%, list=19%, signal=32%	
GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION		43	0.31897387	1.0666672	0.37634408	0.7991298	1.0	321	tags=23%, list=14%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT		38	0.33516458	1.0652525	0.3953846	0.80113864	1.0	662	tags=47%, list=30%, signal=66%	
GOBP_RESPONSE_TO_OXIDATIVE_STRESS	GOBP_RESPONSE_TO_OXIDATIVE_STRESS		51	0.31419733	1.064667	0.37042683	0.8006543	1.0	355	tags=29%, list=16%, signal=34%	
GOBP_SUPRAMOLECULAR_FIBER_ORGANIZATION	GOBP_SUPRAMOLECULAR_FIBER_ORGANIZATION		107	0.2774655	1.0643764	0.35006785	0.79935205	1.0	577	tags=35%, list=26%, signal=44%	
GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSPORT	GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSPORT		40	0.3221566	1.0642645	0.3816794	0.79753983	1.0	953	tags=65%, list=43%, signal=111%	
