NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY		21	-0.2559715	-0.80418885	0.72031665	0.86575973	1.0	316	tags=24%, list=14%, signal=27%	
GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS	GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS		17	-0.26491085	-0.8038149	0.7369727	0.86412776	1.0	66	tags=12%, list=3%, signal=12%	
GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION	GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION		35	-0.22497122	-0.8022128	0.8095238	0.8643195	1.0	307	tags=17%, list=14%, signal=20%	
GOBP_VIRAL_LIFE_CYCLE	GOBP_VIRAL_LIFE_CYCLE		41	-0.21720487	-0.801502	0.82535213	0.8632287	1.0	356	tags=20%, list=16%, signal=23%	
GOBP_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	GOBP_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION		20	-0.26102933	-0.8000392	0.7334963	0.8630887	1.0	13	tags=5%, list=1%, signal=5%	
GOBP_FATTY_ACID_TRANSPORT	GOBP_FATTY_ACID_TRANSPORT		17	-0.2655094	-0.79722226	0.7469586	0.8651718	1.0	283	tags=24%, list=13%, signal=27%	
GOBP_FATTY_ACID_METABOLIC_PROCESS	GOBP_FATTY_ACID_METABOLIC_PROCESS		49	-0.21212237	-0.79628724	0.8477612	0.864409	1.0	113	tags=10%, list=5%, signal=11%	
GOBP_STEROL_HOMEOSTASIS	GOBP_STEROL_HOMEOSTASIS		18	-0.25996044	-0.7935905	0.7302799	0.86612946	1.0	16	tags=6%, list=1%, signal=6%	
GOBP_EPITHELIAL_CELL_DEVELOPMENT	GOBP_EPITHELIAL_CELL_DEVELOPMENT		49	-0.21436282	-0.7876491	0.8167702	0.87263566	1.0	74	tags=6%, list=3%, signal=6%	
GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS		26	-0.23449832	-0.78319025	0.76811594	0.8767316	1.0	114	tags=12%, list=5%, signal=12%	
GOBP_RESPONSE_TO_ETHANOL	GOBP_RESPONSE_TO_ETHANOL		17	-0.26151666	-0.7814547	0.7882038	0.87684333	1.0	133	tags=18%, list=6%, signal=19%	
GOBP_MUSCLE_TISSUE_DEVELOPMENT	GOBP_MUSCLE_TISSUE_DEVELOPMENT		60	-0.19860932	-0.78057563	0.8769716	0.8758097	1.0	599	tags=33%, list=27%, signal=44%	
GOBP_REGULATION_OF_CELL_SHAPE	GOBP_REGULATION_OF_CELL_SHAPE		20	-0.26455826	-0.77841073	0.74873096	0.87665635	1.0	227	tags=20%, list=10%, signal=22%	
GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS		29	-0.22793709	-0.7761159	0.79022986	0.87762403	1.0	310	tags=17%, list=14%, signal=20%	
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST		25	-0.23300658	-0.7633916	0.80474937	0.8925475	1.0	307	tags=20%, list=14%, signal=23%	
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION		21	-0.24487585	-0.7599744	0.79946524	0.8946129	1.0	6	tags=5%, list=0%, signal=5%	
GOBP_MYOBLAST_DIFFERENTIATION	GOBP_MYOBLAST_DIFFERENTIATION		16	-0.25585413	-0.7552228	0.791866	0.8982948	1.0	516	tags=38%, list=23%, signal=48%	
GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION		22	-0.23205635	-0.75504667	0.79373366	0.89629865	1.0	233	tags=18%, list=10%, signal=20%	
GOBP_MESODERM_MORPHOGENESIS	GOBP_MESODERM_MORPHOGENESIS		15	-0.26505578	-0.75344694	0.774942	0.89594066	1.0	239	tags=20%, list=11%, signal=22%	
GOBP_LIPID_OXIDATION	GOBP_LIPID_OXIDATION		15	-0.25618446	-0.74019814	0.80748665	0.9097456	1.0	295	tags=27%, list=13%, signal=31%	
GOBP_SKIN_DEVELOPMENT	GOBP_SKIN_DEVELOPMENT		52	-0.19267006	-0.7394123	0.88724035	0.9083995	1.0	239	tags=10%, list=11%, signal=11%	
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS		15	-0.25876877	-0.7355946	0.78316325	0.9105547	1.0	464	tags=40%, list=21%, signal=50%	
GOBP_FOREBRAIN_DEVELOPMENT	GOBP_FOREBRAIN_DEVELOPMENT		61	-0.18406498	-0.73362577	0.8909091	0.9104917	1.0	164	tags=8%, list=7%, signal=9%	
GOBP_STEM_CELL_PROLIFERATION	GOBP_STEM_CELL_PROLIFERATION		15	-0.25731418	-0.7172035	0.8518519	0.92577225	1.0	455	tags=33%, list=20%, signal=42%	
GOBP_CYTOKINE_PRODUCTION	GOBP_CYTOKINE_PRODUCTION		92	-0.16708365	-0.7118913	0.94612795	0.9290307	1.0	380	tags=17%, list=17%, signal=20%	
GOBP_POSTSYNAPSE_ORGANIZATION	GOBP_POSTSYNAPSE_ORGANIZATION		33	-0.20249486	-0.70792603	0.9011628	0.93066585	1.0	52	tags=6%, list=2%, signal=6%	
GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS	GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS		57	-0.17731646	-0.67714286	0.95046437	0.95534146	1.0	480	tags=25%, list=21%, signal=30%	
GOBP_GLIAL_CELL_DEVELOPMENT	GOBP_GLIAL_CELL_DEVELOPMENT		22	-0.21653973	-0.6751554	0.870229	0.95464456	1.0	9	tags=5%, list=0%, signal=5%	
GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ASSEMBLY	GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ASSEMBLY		17	-0.23126128	-0.6729302	0.89125293	0.95414156	1.0	368	tags=24%, list=16%, signal=28%	
GOBP_GLIAL_CELL_DIFFERENTIATION	GOBP_GLIAL_CELL_DIFFERENTIATION		42	-0.1829429	-0.67144567	0.9254144	0.9529927	1.0	261	tags=12%, list=12%, signal=13%	
GOBP_GLIOGENESIS	GOBP_GLIOGENESIS		53	-0.1667207	-0.6535063	0.94578314	0.96313125	1.0	261	tags=11%, list=12%, signal=13%	
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION		30	-0.1884116	-0.64864635	0.93041235	0.96398026	1.0	164	tags=10%, list=7%, signal=11%	
GOBP_DETECTION_OF_ABIOTIC_STIMULUS	GOBP_DETECTION_OF_ABIOTIC_STIMULUS		15	-0.22442542	-0.64751554	0.89528793	0.962399	1.0	1737	tags=100%, list=78%, signal=446%	
GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY	GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY		15	-0.22258694	-0.644883	0.8880208	0.96171105	1.0	651	tags=53%, list=29%, signal=75%	
GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY		18	-0.21677253	-0.63704574	0.9056604	0.9641911	1.0	233	tags=17%, list=10%, signal=18%	
GOBP_PALLIUM_DEVELOPMENT	GOBP_PALLIUM_DEVELOPMENT		23	-0.20107779	-0.6358113	0.92467535	0.96254295	1.0	295	tags=17%, list=13%, signal=20%	
GOBP_MYELOID_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_MYELOID_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE		16	-0.20892532	-0.6229385	0.8965517	0.9672251	1.0	690	tags=44%, list=31%, signal=63%	
GOBP_MONOCARBOXYLIC_ACID_TRANSPORT	GOBP_MONOCARBOXYLIC_ACID_TRANSPORT		25	-0.18622574	-0.61180073	0.95187163	0.9706354	1.0	405	tags=24%, list=18%, signal=29%	
GOBP_LYMPHOCYTE_MIGRATION	GOBP_LYMPHOCYTE_MIGRATION		15	-0.1838666	-0.5299945	0.9604938	0.9969805	1.0	1827	tags=100%, list=82%, signal=545%	
GOBP_APPENDAGE_MORPHOGENESIS	GOBP_APPENDAGE_MORPHOGENESIS		20	-0.17157997	-0.52943873	0.9838275	0.9947733	1.0	374	tags=20%, list=17%, signal=24%	
GOBP_DIENCEPHALON_DEVELOPMENT	GOBP_DIENCEPHALON_DEVELOPMENT		15	-0.18251465	-0.5292467	0.9657702	0.99249977	1.0	1830	tags=100%, list=82%, signal=549%	
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION		62	-0.12874982	-0.5152802	1.0	0.99320877	1.0	308	tags=11%, list=14%, signal=13%	
GOBP_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL	GOBP_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL		20	-0.16649829	-0.5019014	0.9882075	0.9933136	1.0	599	tags=30%, list=27%, signal=41%	
GOBP_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	GOBP_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION		16	-0.15915239	-0.45046562	0.99515736	0.99766093	1.0	1882	tags=100%, list=84%, signal=630%	
GOBP_INTERLEUKIN_6_PRODUCTION	GOBP_INTERLEUKIN_6_PRODUCTION		23	-0.1388512	-0.43875626	1.0	0.99631464	1.0	1928	tags=100%, list=86%, signal=723%	
