ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0035270	GO:0035270	endocrine system development	19/1193	138/18860	0.13768115942029	2.17658563844649	3.60483269500519	0.00111272721322543	0.034765050068925	0.029442778669591	9095/7481/51092/10220/64220/5170/5595/3643/6496/3625/7474/2624/4487/3516/5307/10370/3202/6608/7046	19
GO:0043062	GO:0043062	extracellular structure organization	36/1193	332/18860	0.108433734939759	1.714216463507	3.41179379767713	0.00112871385397426	0.034765050068925	0.029442778669591	64856/64175/54507/57326/25903/1999/7042/4811/9806/7093/90993/23187/4035/2621/4016/64386/4324/146206/55512/8313/333/7040/25818/23332/10893/81031/55959/9215/3913/151887/2264/4147/642658/7046/1289/4851	36
GO:0048638	GO:0048638	regulation of developmental growth	36/1193	332/18860	0.108433734939759	1.714216463507	3.41179379767713	0.00112871385397426	0.034765050068925	0.029442778669591	7161/1435/10500/80128/7093/6585/2263/3481/8408/51760/6776/2896/2593/5802/3643/23025/57731/59284/10505/10018/4880/65078/5465/5600/2803/6405/7474/2261/3516/23105/6608/83481/7046/4851/170302/55558	36
GO:0031032	GO:0031032	actomyosin structure organization	26/1193	215/18860	0.12093023255814	1.91177215930135	3.49399686273004	0.00113438915688802	0.034765050068925	0.029442778669591	55160/7798/55616/4070/84033/11155/408/51466/29767/3880/5296/85415/79784/7138/23332/23363/2036/10398/6714/11346/2318/7791/2041/7111/7046/7454	26
GO:0051797	GO:0051797	regulation of hair follicle development	6/1193	20/18860	0.3	4.74266554903604	4.35164757133552	0.00113567793490627	0.034765050068925	0.029442778669591	7042/11187/3872/4804/7474/6608	6
GO:0003181	GO:0003181	atrioventricular valve morphogenesis	7/1193	27/18860	0.259259259259259	4.09859985719164	4.18683429588154	0.00115258613196864	0.034765050068925	0.029442778669591	26508/1942/7042/161882/4669/8313/4851	7
GO:0016188	GO:0016188	synaptic vesicle maturation	7/1193	27/18860	0.259259259259259	4.09859985719164	4.18683429588154	0.00115258613196864	0.034765050068925	0.029442778669591	253832/535/5864/57030/525/6855/537	7
GO:0022038	GO:0022038	corpus callosum development	7/1193	27/18860	0.259259259259259	4.09859985719164	4.18683429588154	0.00115258613196864	0.034765050068925	0.029442778669591	2048/3746/349667/146760/5802/65078/2049	7
GO:0048596	GO:0048596	embryonic camera-type eye morphogenesis	7/1193	27/18860	0.259259259259259	4.09859985719164	4.18683429588154	0.00115258613196864	0.034765050068925	0.029442778669591	204851/64220/6496/6670/655/7474/10370	7
GO:0048872	GO:0048872	homeostasis of number of cells	39/1193	369/18860	0.105691056910569	1.67085778150321	3.38190647341712	0.00116714464357897	0.034765050068925	0.029442778669591	5293/1435/2629/2752/7042/3784/10312/4891/10673/54700/161882/3965/6776/2235/115948/1777/10365/3718/7040/2016/10018/6670/3635/9770/3162/4151/54681/2624/2149/819/2309/4602/10370/3202/6608/9991/54542/4851/1831	39
GO:0030850	GO:0030850	prostate gland development	10/1193	51/18860	0.196078431372549	3.09978140459872	3.90188502180237	0.00116729365194931	0.034765050068925	0.029442778669591	2263/5916/1396/6776/10481/655/7474/768239/5324/4851	10
GO:0035272	GO:0035272	exocrine system development	10/1193	51/18860	0.196078431372549	3.09978140459872	3.90188502180237	0.00116729365194931	0.034765050068925	0.029442778669591	7042/2263/3481/25837/3643/7040/655/3911/4781/1896	10
GO:2001233	GO:2001233	regulation of apoptotic signaling pathway	42/1193	406/18860	0.103448275862069	1.6354019134607	3.36329084060514	0.00117714811571127	0.0348690360762041	0.0295308451901621	7161/65018/23028/2537/4582/7042/5979/219699/9479/90993/8567/10525/25946/9958/4776/3958/23604/1512/54700/29108/4804/27113/10018/3625/57007/6714/3162/23542/8692/7474/8743/4487/291/1687/3315/1191/50484/2907/7046/153090/138151/1654	42
GO:0010232	GO:0010232	vascular transport	14/1193	88/18860	0.159090909090909	2.5150499123676	3.70178466094262	0.00120111894705183	0.035011339520447	0.0296513630322034	6536/4035/10257/55640/489/3643/376497/6543/81031/6526/222962/6542/20/6567	14
GO:0072332	GO:0072332	intrinsic apoptotic signaling pathway by p53 class mediator	14/1193	88/18860	0.159090909090909	2.5150499123676	3.70178466094262	0.00120111894705183	0.035011339520447	0.0296513630322034	7161/23028/204851/4582/25946/9958/8445/54700/29108/27113/51246/4487/133746/50484	14
GO:0150104	GO:0150104	transport across blood-brain barrier	14/1193	88/18860	0.159090909090909	2.5150499123676	3.70178466094262	0.00120111894705183	0.035011339520447	0.0296513630322034	6536/4035/10257/55640/489/3643/376497/6543/81031/6526/222962/6542/20/6567	14
GO:0030900	GO:0030900	forebrain development	43/1193	419/18860	0.102625298329356	1.62239155615394	3.34793191323452	0.00121263366345787	0.0351599601891487	0.029777230978478	7161/2048/23028/9095/7832/6585/2263/10579/3746/349667/64919/26153/7026/146760/9001/1943/5802/4854/333/6496/2016/150726/3625/6714/7022/65078/9215/7477/85358/7474/6091/2624/2049/4487/3516/5307/6608/4781/153090/4851/170302/546/55558	43
GO:0010586	GO:0010586	miRNA metabolic process	16/1193	108/18860	0.148148148148148	2.34205706125237	3.6346049154916	0.00122242091281605	0.035257192643326	0.0298595778648529	79727/192670/7042/23053/7003/4776/4804/4854/7040/5465/2624/2309/4602/9444/4781/54542	16
GO:0003174	GO:0003174	mitral valve development	5/1193	14/18860	0.357142857142857	5.6460304155191	4.51891966384842	0.00124193883118528	0.0356325905491902	0.0301775051347252	1942/161882/4669/8313/4851	5
GO:1904861	GO:1904861	excitatory synapse assembly	9/1193	43/18860	0.209302325581395	3.30883642956003	3.9386768382638	0.00125502620809304	0.0358205396893221	0.030336680655056	9746/57524/57555/4884/5802/57622/23654/85358/7474	9
GO:0010464	GO:0010464	regulation of mesenchymal cell proliferation	8/1193	35/18860	0.228571428571429	3.61345946593222	4.02142937544753	0.0012693235136927	0.0359973641339492	0.0304864345882793	2263/7481/8660/7474/6474/8646/6608/4781	8
GO:0060041	GO:0060041	retina development in camera-type eye	23/1193	183/18860	0.12568306010929	1.98690906425918	3.48615964117556	0.00127435924123835	0.0359973641339492	0.0304864345882793	148398/2782/25932/204851/7042/10312/10220/30812/84440/4669/2896/54549/7040/57030/6496/9215/3913/79888/43/6604/4781/286204/4851	23
GO:0072657	GO:0072657	protein localization to membrane	46/1193	458/18860	0.100436681222707	1.58779195964817	3.30919237144109	0.00130309859158318	0.0366204117019272	0.0310140981931996	2048/51100/481/8548/79803/11187/55004/55800/4035/9375/2621/3958/283576/81693/23241/5780/25837/5170/2013/57555/2064/4884/5064/5296/79156/57731/7040/59284/30845/91461/30818/26225/2817/3745/3911/6526/9215/85358/2803/51560/10815/27065/29993/286/23096/537	46
GO:0071695	GO:0071695	anatomical structure maturation	32/1193	287/18860	0.111498257839721	1.76266315411328	3.38322461397562	0.0013158998447305	0.03679148545471	0.0311589818228614	23028/2629/7042/5979/51286/10220/1203/30812/10882/10481/283987/2302/10365/1050/6261/57731/7040/6496/150726/4880/3745/54345/5364/65010/7474/2624/2261/3516/2309/56975/3202/9991	32
GO:2000628	GO:2000628	regulation of miRNA metabolic process	14/1193	89/18860	0.157303370786517	2.48679092458819	3.65341786006903	0.00134405090377328	0.037297083071867	0.0315871761935961	7042/23053/7003/4776/4804/4854/7040/5465/2624/2309/4602/9444/4781/54542	14
GO:0001837	GO:0001837	epithelial to mesenchymal transition	24/1193	195/18860	0.123076923076923	1.94570894319427	3.44952226241909	0.0013544013743251	0.037297083071867	0.0315871761935961	23028/55223/26508/1942/7042/2263/7481/2013/80320/8313/79755/4087/116844/7040/23332/655/7474/4487/3516/9444/7046/153090/286204/4851	24
GO:2001242	GO:2001242	regulation of intrinsic apoptotic signaling pathway	24/1193	195/18860	0.123076923076923	1.94570894319427	3.44952226241909	0.0013544013743251	0.037297083071867	0.0315871761935961	7161/65018/23028/4582/9479/90993/10525/25946/9958/23604/54700/29108/27113/10018/57007/6714/4487/1687/3315/1191/50484/2907/138151/1654	24
GO:0061572	GO:0061572	actin filament bundle organization	22/1193	173/18860	0.127167630057803	2.01037846009235	3.46924910890972	0.00137889501350432	0.0377817233700184	0.0319976216554766	83715/55160/7798/55616/4070/408/51466/84501/25794/10966/5296/85415/23332/10398/6714/85358/11346/7791/2041/7046/83543/7454	22
GO:0098739	GO:0098739	import across plasma membrane	26/1193	218/18860	0.119266055045872	1.8854633681183	3.41704534132825	0.00138788131234238	0.0378387541872449	0.0320459214774419	6536/481/3784/51296/59341/8660/10021/6553/610/80131/376497/478/6543/54795/81031/6526/3761/8911/776/2180/6583/206358/3757/6542/27112/6567	26
GO:0007517	GO:0007517	muscle organ development	39/1193	373/18860	0.10455764075067	1.65293973558897	3.3097290503843	0.00142457010826725	0.0386467534322006	0.0327302220289229	26508/7832/7042/7093/26287/2263/3481/60529/100128927/64220/7026/30812/161882/4669/8506/2535/6261/7040/79784/7137/10290/2817/3911/9215/7134/6474/53834/4487/3516/5307/1832/10370/6608/575/642658/7046/445/4851/4303	39
GO:0043467	GO:0043467	regulation of generation of precursor metabolites and energy	19/1193	141/18860	0.134751773049645	2.13027530571359	3.50066555228204	0.00144112569627481	0.0388031011424628	0.0328626340639874	63976/65018/3481/8445/59341/4938/8660/57521/79085/3643/6714/3588/5465/8850/3516/51523/51085/11182/215	19
GO:0048863	GO:0048863	stem cell differentiation	30/1193	265/18860	0.113207547169811	1.78968511284379	3.36416233334959	0.00144449500603329	0.0388031011424628	0.0328626340639874	79727/4070/10500/7042/5979/57715/2263/4054/10524/1045/440193/30812/5595/1636/81606/10505/80326/7022/655/3911/54345/6405/4487/3516/166379/10370/6608/4851/25920/4303	30
GO:0060740	GO:0060740	prostate gland epithelium morphogenesis	7/1193	28/18860	0.25	3.95222129086337	4.06235477284705	0.00145383596164111	0.0388635174136257	0.0329138010519931	2263/5916/6776/10481/655/7474/4851	7
GO:0071548	GO:0071548	response to dexamethasone	9/1193	44/18860	0.204545454545455	3.23363560161548	3.85454532444215	0.00149055804002428	0.0396517381521023	0.0335813510396886	2629/8313/2235/1050/7040/1373/2309/5447/445	9
GO:0042391	GO:0042391	regulation of membrane potential	47/1193	474/18860	0.0991561181434599	1.56754768498378	3.25196638000745	0.00151254330258516	0.0400422091698874	0.0339120438398067	2563/65018/2537/9783/2629/481/3784/3746/55800/23416/41/6334/5025/2562/10021/18/57555/8506/4355/610/84941/23373/6324/9424/478/6543/54795/57030/79784/3748/3777/30845/6640/6714/3745/7533/8911/23542/85358/776/1832/3757/79845/116443/138429/2902/215	47
GO:0060317	GO:0060317	cardiac epithelial to mesenchymal transition	8/1193	36/18860	0.222222222222222	3.51308559187855	3.92193797551875	0.00154275446237125	0.0405640604297732	0.0343540035410815	26508/1942/7042/2013/4487/3516/7046/4851	8
GO:0042886	GO:0042886	amide transport	36/1193	338/18860	0.106508875739645	1.68378658545658	3.29634860575691	0.00154705996894573	0.0405640604297732	0.0343540035410815	51296/9066/10312/51092/59341/23409/10257/8660/8111/18/2775/283849/55512/388323/57555/4087/376497/5864/54795/3557/3625/5360/3745/2781/65010/111/10815/152/51167/51085/7425/5799/360/20/6567/215	36
GO:0099504	GO:0099504	synaptic vesicle cycle	26/1193	220/18860	0.118181818181818	1.8683227920445	3.36641563096364	0.00158279316079265	0.0408629078816648	0.0346070996638994	9783/9066/91683/8120/9143/112476/57555/535/23025/5864/8541/57030/6861/84446/525/9751/4600/4599/10675/8927/10815/29993/1759/8573/6855/537	26
GO:0003197	GO:0003197	endocardial cushion development	10/1193	53/18860	0.188679245283019	2.98280852140632	3.75627255191864	0.0015882845581742	0.0408629078816648	0.0346070996638994	26508/7042/4087/655/6091/4487/3516/10370/7046/4851	10
GO:0048546	GO:0048546	digestive tract morphogenesis	10/1193	53/18860	0.188679245283019	2.98280852140632	3.75627255191864	0.0015882845581742	0.0408629078816648	0.0346070996638994	7161/2263/7481/348093/64220/4087/7474/6474/2049/4851	10
GO:0050873	GO:0050873	brown fat cell differentiation	10/1193	53/18860	0.188679245283019	2.98280852140632	3.75627255191864	0.0015882845581742	0.0408629078816648	0.0346070996638994	63976/252995/59341/4329/284207/116844/1050/655/4151/2624	10
GO:0055008	GO:0055008	cardiac muscle tissue morphogenesis	11/1193	62/18860	0.17741935483871	2.80480220641917	3.69885905573077	0.00159597406363983	0.0408688685455433	0.0346121477943335	7042/2263/161882/4669/7040/7137/7134/3516/1832/7046/4851	11
GO:0098742	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	31/1193	279/18860	0.111111111111111	1.75654279593928	3.30825675293549	0.00164010217341097	0.0418035344664749	0.0354037232928713	1952/57463/57549/7042/5979/64072/9746/1013/54549/5802/79414/199731/3557/10893/91179/114794/9620/23654/6091/214/53834/56133/56122/56103/5097/54825/5754/392617/286204/84628/5365	31
GO:0003407	GO:0003407	neural retina development	14/1193	91/18860	0.153846153846154	2.43213617899284	3.55862800955745	0.00167275360446806	0.0424383784837266	0.0359413773981465	148398/204851/7042/10220/30812/84440/4669/54549/57030/6496/9215/6604/286204/4851	14
GO:0035725	GO:0035725	sodium ion transmembrane transport	23/1193	187/18860	0.122994652406417	1.94440833561193	3.37265341434738	0.00170159469478445	0.0429711471309622	0.036392583115715	6536/481/254428/55800/6539/41/6334/10021/6553/610/6324/478/6543/54795/57030/3777/26504/6640/6526/54946/65268/2902/6535	23
GO:0010506	GO:0010506	regulation of autophagy	39/1193	377/18860	0.103448275862069	1.6354019134607	3.23840461144032	0.00173028163752392	0.0434102539056897	0.0367644658989984	65018/9682/51100/2629/11067/8945/23130/10524/55004/5049/55332/8408/90427/23604/5595/29108/535/114881/326624/57521/29919/5296/79156/826/525/84861/3162/11180/27074/291/340061/7942/2309/3315/60412/94241/10558/401548/11152	39
GO:0045165	GO:0045165	cell fate commitment	33/1193	304/18860	0.108552631578947	1.71609608682225	3.27087583243877	0.00174317487549509	0.0434102539056897	0.0367644658989984	9095/7042/7483/2263/56981/7481/81029/64919/3714/23168/7026/30812/161882/6776/4087/10297/4854/3718/80326/7022/54345/7477/7474/2624/3516/5307/25803/6608/4781/2619/7046/4851/170302	33
GO:0003208	GO:0003208	cardiac ventricle morphogenesis	12/1193	72/18860	0.166666666666667	2.63481419390891	3.6115407522039	0.00174773209581439	0.0434102539056897	0.0367644658989984	26508/7042/2263/4669/7040/7137/7134/3516/1832/6604/7046/4851	12
GO:0003176	GO:0003176	aortic valve development	9/1193	45/18860	0.2	3.1617770326907	3.77279485878142	0.00176031586945271	0.0434102539056897	0.0367644658989984	26508/1942/8313/4087/4772/7040/6091/3516/4851	9
GO:0003413	GO:0003413	chondrocyte differentiation involved in endochondral bone morphogenesis	5/1193	15/18860	0.333333333333333	5.26962838781783	4.29868659938242	0.00176651215711109	0.0434102539056897	0.0367644658989984	5916/55512/8313/1386/4880	5
GO:0072148	GO:0072148	epithelial cell fate commitment	5/1193	15/18860	0.333333333333333	5.26962838781783	4.29868659938242	0.00176651215711109	0.0434102539056897	0.0367644658989984	7026/3516/25803/4851/170302	5
GO:0035025	GO:0035025	positive regulation of Rho protein signal transduction	7/1193	29/18860	0.241379310344828	3.81593779807498	3.94351513693044	0.00181309854622443	0.0440610659354173	0.0373156434324347	408/23263/2064/65078/5364/6091/2149	7
GO:0042634	GO:0042634	regulation of hair cycle	7/1193	29/18860	0.241379310344828	3.81593779807498	3.94351513693044	0.00181309854622443	0.0440610659354173	0.0373156434324347	7042/11187/79152/3872/4804/7474/6608	7
GO:0010718	GO:0010718	positive regulation of epithelial to mesenchymal transition	11/1193	63/18860	0.174603174603175	2.760281536476	3.63669002459135	0.00182515729331017	0.0440610659354173	0.0373156434324347	23028/7042/2013/8313/4087/116844/7040/655/7046/286204/4851	11
GO:0097479	GO:0097479	synaptic vesicle localization	11/1193	63/18860	0.174603174603175	2.760281536476	3.63669002459135	0.00182515729331017	0.0440610659354173	0.0373156434324347	65018/80128/3798/8120/57555/5864/84446/4600/4599/8927/1759	11
GO:0048048	GO:0048048	embryonic eye morphogenesis	8/1193	37/18860	0.216216216216216	3.41813733263859	3.82591705583438	0.00186081824399756	0.0445067455199062	0.0376930927770393	204851/5916/64220/6496/6670/655/7474/10370	8
GO:1902253	GO:1902253	regulation of intrinsic apoptotic signaling pathway by p53 class mediator	8/1193	37/18860	0.216216216216216	3.41813733263859	3.82591705583438	0.00186081824399756	0.0445067455199062	0.0376930927770393	7161/23028/4582/25946/9958/54700/4487/50484	8
GO:1905037	GO:1905037	autophagosome organization	20/1193	155/18860	0.129032258064516	2.03985615012303	3.37799035440121	0.00186798384481358	0.0445067455199062	0.0376930927770393	65018/2048/51100/2629/8945/23130/10312/55004/8408/23241/5595/57521/84557/58476/339122/340061/137886/94241/401548/11152	20
GO:0043010	GO:0043010	camera-type eye development	39/1193	379/18860	0.102902374670185	1.62677182420761	3.20305564925445	0.00190349416725932	0.0451564850068445	0.0382433619660349	148398/2782/2048/25932/204851/7042/7483/10312/81029/5916/10220/64919/64220/30812/4094/84440/4669/2896/54549/7040/57030/6496/6670/6666/655/79444/9215/7477/3913/7474/79888/10370/43/6604/4781/7111/7046/286204/4851	39
GO:0045834	GO:0045834	positive regulation of lipid metabolic process	19/1193	145/18860	0.131034482758621	2.07150909038356	3.36575959694671	0.00200414441243913	0.0473392731903727	0.0400919814629952	57540/1907/57104/10524/84649/9746/23409/8660/57521/79755/376497/9619/5465/8850/152559/9444/51085/5447/215	19
GO:0007584	GO:0007584	response to nutrient	21/1193	167/18860	0.125748502994012	1.98794364330852	3.33233804438023	0.00201330142784177	0.0473514670582527	0.0401023085401145	4524/1592/84649/2621/4094/2194/6915/25959/1050/7040/655/875/5465/8850/2180/6583/51085/5447/54332/360/445	21
GO:0099003	GO:0099003	vesicle-mediated transport in synapse	29/1193	259/18860	0.111969111969112	1.77010683297356	3.24287986379177	0.00202779657215468	0.0474885692966139	0.0402184214423302	9783/9066/91683/8120/9143/51760/112476/57555/535/23025/5864/8541/57030/6861/84446/525/9751/4600/4599/10675/8927/10815/27065/29993/23237/1759/8573/6855/537	29
GO:0021536	GO:0021536	diencephalon development	13/1193	83/18860	0.156626506024096	2.47609044728789	3.50216868380448	0.00204852791716878	0.0476463738113478	0.0403520672559033	9095/3746/9001/6496/3625/7474/2624/4487/3516/5307/6608/170302/55558	13
GO:0003018	GO:0003018	vascular process in circulatory system	31/1193	283/18860	0.109540636042403	1.731715335926	3.22289185014354	0.00205192412764199	0.0476463738113478	0.0403520672559033	1907/6536/4881/4035/59341/10257/55640/489/1636/7525/6915/27134/3643/10365/376497/7040/6543/54795/1373/4880/6714/81031/6526/875/8850/152/2149/222962/6542/20/6567	31
GO:0030279	GO:0030279	negative regulation of ossification	9/1193	46/18860	0.195652173913043	3.09304274937133	3.693300052887	0.00206775388696227	0.0478113556985369	0.0404917916394255	79639/4054/79412/4087/7040/54795/83999/3516/4851	9
GO:0060562	GO:0060562	epithelial tube morphogenesis	36/1193	344/18860	0.104651162790698	1.65441821478002	3.18316507800438	0.0020943284254891	0.0482223519818498	0.040839867439104	5293/4524/7798/25932/4070/1435/7042/5979/79812/84445/8945/2263/7481/5916/4776/1512/30812/10672/57534/7040/388/6714/7022/655/3911/54345/9620/23654/7474/3516/10427/5754/10370/3202/6608/4851	36
GO:0035088	GO:0035088	establishment or maintenance of apical/basal cell polarity	10/1193	55/18860	0.181818181818182	2.87434275699154	3.61736086460848	0.00212460246375949	0.0482373314387639	0.0408525536522301	25932/7481/1045/2302/57662/163183/7474/5754/286/286204	10
GO:0048286	GO:0048286	lung alveolus development	10/1193	55/18860	0.181818181818182	2.87434275699154	3.61736086460848	0.00212460246375949	0.0482373314387639	0.0408525536522301	1907/2263/4054/64220/55512/7040/91461/9394/3202/54542	10
GO:0061245	GO:0061245	establishment or maintenance of bipolar cell polarity	10/1193	55/18860	0.181818181818182	2.87434275699154	3.61736086460848	0.00212460246375949	0.0482373314387639	0.0408525536522301	25932/7481/1045/2302/57662/163183/7474/5754/286/286204	10
GO:0001508	GO:0001508	action potential	22/1193	179/18860	0.122905027932961	1.94299147260322	3.29406654495767	0.00213899115686489	0.0482373314387639	0.0408525536522301	2629/481/3784/3746/55800/6334/10021/8506/610/6324/6543/54795/79784/3748/3777/6640/3745/7533/8911/776/1832/3757	22
GO:0030509	GO:0030509	BMP signaling pathway	22/1193	179/18860	0.122905027932961	1.94299147260322	3.29406654495767	0.00213899115686489	0.0482373314387639	0.0408525536522301	656/79639/9958/348093/5595/55512/1747/10140/4087/10272/1386/655/7474/8646/4487/3516/23105/222663/375616/642658/286204/4851	22
GO:0036314	GO:0036314	response to sterol	8/1193	38/18860	0.210526315789474	3.32818635020073	3.7331444949928	0.00222840104566223	0.0498217440853647	0.0421944044702983	6097/114881/4087/7040/3625/6608/7046/20	8
GO:0060479	GO:0060479	lung cell differentiation	7/1193	30/18860	0.233333333333333	3.68873987147248	3.82985562283636	0.00223755235122269	0.0498217440853647	0.0421944044702983	7161/2302/10365/3516/25803/3202/4781	7
GO:0060487	GO:0060487	lung epithelial cell differentiation	7/1193	30/18860	0.233333333333333	3.68873987147248	3.82985562283636	0.00223755235122269	0.0498217440853647	0.0421944044702983	7161/2302/10365/3516/25803/3202/4781	7
GO:1901292	GO:1901292	nucleoside phosphate catabolic process	23/1193	191/18860	0.120418848167539	1.90368774219597	3.26191541260684	0.00224561510749728	0.0498217440853647	0.0421944044702983	55526/55753/55270/23098/230/2584/57521/3643/5141/8802/25939/6714/5465/1890/8850/5210/8654/51085/79873/11182/954/377841/215	23
