"SYMBOL"	"RANK"
"DTNBP1"	-11.8434997003614
"RPS6KA1"	-11.8528642580558
"RHEBL1"	-11.8535975368736
"DDX11"	-11.8812469021779
"SLCO4A1"	-11.900010007959
"MAF1"	-11.9117258266283
"ABLIM3"	-12.0473695059959
"GRAMD2B"	-12.1260904690931
"GPAT3"	-12.1834619591883
"CFAP126"	-12.3186272876299
"BMP6"	-12.3353002587497
"NIPAL1"	-12.3393876958818
"AKAP5"	-12.3568662166734
"AP1S2"	-12.3628558766718
"MYO10"	-12.3649289562585
"LSM8"	-12.3954318100286
"RAD51AP1"	-12.4016175391054
"NT5DC3"	-12.4019929014922
"ERRFI1"	-12.4788027287305
"EFNB2"	-12.4803736793452
"AGBL5"	-12.5341386507382
"COL4A1"	-12.5461595650933
"CMC4"	-12.5859404233041
"LMNB1"	-12.6179314516137
"TGFBR2"	-12.6216409519509
"GINS1"	-12.6973668856618
"TNFRSF12A"	-12.7914049633115
"MYC"	-12.8081084659758
"EME1"	-12.8422015656318
"ANTXR2"	-13.0190940763491
"TET1"	-13.0251954689364
"CENPU"	-13.0528893352086
"TRMT10A"	-13.0652567062857
"PTTG1"	-13.089602815669
"ETS1"	-13.1390335325105
"SFR1"	-13.1622745489526
"LIF"	-13.1652555202438
"MXD1"	-13.1750992639979
"MNS1"	-13.2471148152274
"LGALS1"	-13.2539366989625
"EPS8"	-13.3081739690083
"ZGRF1"	-13.3493898886053
"FGFBP3"	-13.3505250271733
"RFXAP"	-13.4383787645621
"ODC1"	-13.4431190908917
"LINC00707"	-13.4873735569492
"SMIM30"	-13.5641173097182
"PSMC3IP"	-13.5734521066356
"MORC4"	-13.6038070745503
"ARHGAP11A"	-13.6304803625491
"FAS"	-13.6524876869319
"MANCR"	-13.7320695064354
"MBLAC2"	-13.8245896992489
"SNHG33"	-13.862380339224
"RGS20"	-13.9085350172422
"UBE2C"	-13.9116595265813
"HAS2"	-13.9346283191805
"FUT4"	-13.9507705604478
"ZWINT"	-13.9571366826794
"DSG2"	-13.9648101533318
"CDCA3"	-14.0423005043376
"SNX10"	-14.0578350188007
"NDUFAF3"	-14.2066698313216
"GCLM"	-14.2616412397094
"OSBPL3"	-14.3183321728358
"SH2B3"	-14.3226858194198
"STN1"	-14.3558507340563
"NLN"	-14.623134944555
"AKAP12"	-14.6587315804148
"RPL22L1"	-14.7379085859145
"VANGL1"	-14.7803849587651
"LIX1L"	-15.007261540766
"TRABD2A"	-15.0529393141736
"GPR19"	-15.1211250828905
"MREG"	-15.1741351373987
"RGS10"	-15.2508806281873
"MAK16"	-15.299728490136
"GPR75"	-15.397595151776
NA	-15.4171758565003
"LETM2"	-15.4234051317332
"DLEU2"	-15.4880296239085
"CLDN12"	-15.5181327492
"GINS2"	-15.5212880972197
"SH3TC2"	-15.5828045191096
"PRTFDC1"	-15.5941952734047
"CENPM"	-15.6316358727025
"RHOBTB3"	-15.6546125818327
"SERPINB8"	-15.6566579703054
"KIF15"	-15.736391072041
"USP3"	-15.7413841240391
"HNRNPH3"	-15.7499005125902
"CEP55"	-15.8675934180949
"FAM72A"	-15.9503937085683
"NDUFV2"	-15.9764423803457
"TMEM128"	-15.9912088757408
"AREG"	-16.0294464638854
"ETV1"	-16.0683907775586
"ZNF215"	-16.0766203844591
"STMN1"	-16.1774139679214
"NUP35"	-16.2103526569592
"IMPA1"	-16.241743093551
"MIR550A3HG"	-16.272090194906
"POLQ"	-16.320839686661
"GNG12"	-16.3301128213272
"ADORA2B"	-16.3377897557
"EXO1"	-16.4265947343096
"NAPB"	-16.4566324814031
"DDAH1"	-16.4581898841484
"RGS2"	-16.4677214249625
"SLCO1B3"	-16.5368329210646
"TMEM156"	-16.6812178593897
"ETV4"	-16.8155050359698
"CDK6"	-16.8436929833384
"GK"	-16.9054688169304
"KIF22"	-16.9271701466027
"GJC1"	-16.9433424277475
"UCHL5"	-17.1102357383197
"ABCC3"	-17.2145029196433
"POLR2A"	-17.2607994414674
"TRDMT1"	-17.2721418683062
"UTP4"	-17.3162889942293
"ZC2HC1A"	-17.365510979951
"LCA5"	-17.4445290152059
"COMMD3"	-17.6566200369072
"EXTL2"	-17.6831988290536
"SNRPD1"	-17.7244780925636
"SIKE1"	-17.8404665184315
"MIR4453HG"	-17.8539907202849
"RBBP8"	-17.8889727557746
"FAM72B"	-17.9262528693424
"WDR76"	-17.9651258313008
"PIGX"	-17.9914851974393
"LINC00513"	-17.9922970719168
"LRRCC1"	-18.0129244354511
"HMGB2"	-18.0430303923547
"JAZF1"	-18.0496146674399
"CDCA5"	-18.0791781834713
"STAMBPL1"	-18.0839273775759
"UBE2T"	-18.1123544924749
"REST"	-18.1329315411434
"ASPH"	-18.286711679411
"CCN1"	-18.3672620810002
"RFC4"	-18.4479353116786
"CHAC2"	-18.462572176936
"UGT8"	-18.5084772025452
"MAP4K4"	-18.5116367233753
"PLK4"	-18.5122096507601
"CCNYL1"	-18.5159865020847
"RAPH1"	-18.5186955813657
"BUB1"	-18.5706500259786
"NAV3"	-18.5877453497063
"CIP2A"	-18.6058879863425
"TANGO6"	-18.7544503825411
"IFT122"	-18.7579143153746
"SAMD5"	-18.8687048134585
"SLC25A10"	-18.8846572366154
"DBF4B"	-18.8849187405347
"UBA6-DT"	-18.9382191873228
"TMEM41B"	-18.9754455260348
"PHLPP1"	-19.0263266086663
"LYAR"	-19.0885340104587
"CEP135"	-19.1197314532331
"TM7SF3"	-19.1655775622827
"CASC19"	-19.1810611271248
"HMGA1"	-19.1948556625557
"PNO1"	-19.2097070153193
"ADCY7"	-19.2112757844527
"CENPK"	-19.2238898059353
"GPD2"	-19.2998749630187
"CEP78"	-19.3263067686919
"DCLRE1A"	-19.4699617369791
"SPRY4"	-19.4901023317751
"TOP1"	-19.507122674982
"BRCA1"	-19.5271551348444
"SH3KBP1"	-19.5377780817942
"POC1A"	-19.6145315877054
"PGM2L1"	-19.6635065351471
"EBNA1BP2"	-19.8022880121061
"POLE2"	-19.8445220082215
"TIPIN"	-19.8451837418464
"DCP1A"	-19.8486834143417
"TBPL1"	-19.8596843726728
"PRCC"	-19.8749819863607
"ORC6"	-19.9006768364331
"NEK6"	-20.0107204736684
"FAM72D"	-20.0898757914795
"TUBD1"	-20.1403256012075
"STX3"	-20.2000137244815
"BMAL2"	-20.2317449837956
"TNFRSF10A"	-20.2505541855346
"CEP97"	-20.2897170154871
"IPMK"	-20.3585546563895
"SLC7A11"	-20.4434941074311
"SHCBP1"	-20.487898346107
"HYCC1"	-20.5303192835247
"N4BP2"	-20.5315596074432
"AEN"	-20.544838156595
"CKS2"	-20.64488767634
"PAXIP1"	-20.6785586636066
"VEPH1"	-20.8411534861177
"TUBA1B"	-20.8599752366712
"ATAD5"	-20.9094510854741
"MAPRE2"	-20.9261473610024
"POLA2"	-20.9679144067166
"PTPN2"	-20.9780229220851
"AMPD3"	-21.0105466051085
"PTX3"	-21.0730229018953
"CAV2"	-21.0884924195174
"XRCC4"	-21.1217773360309
"ITGB8"	-21.1282264974282
"KNSTRN"	-21.1922791111107
"TSR2"	-21.2667584646758
"SAMD4A"	-21.3170400904577
"NPAS2"	-21.4177007707956
"AMN1"	-21.4892140986268
"CLTA"	-21.6337021146314
"CLSPN"	-21.6411863185964
"RHOT1"	-21.6686674427616
"AK2"	-21.6731764355165
"PEX5"	-21.7697127268492
"CFAP68"	-21.7729258020484
"ELL2"	-21.9554240102823
"CCDC14"	-22.0331625760999
"UHRF1"	-22.1263743712245
"MELK"	-22.155696733961
"GEMIN2"	-22.2466642325935
"GLS"	-22.3148849956371
"ADD3"	-22.3913305221204
"HAUS5"	-22.4570162012679
"CDC45"	-22.5321726923681
"NCAPG"	-22.6052499558297
"FABP5"	-22.6483011934539
"ECT2"	-22.6551165664314
"MND1"	-22.6941010270793
"TANK"	-22.7415151314833
"CEP57L1"	-22.7855776499605
"HNRNPA3"	-22.9942740432756
"C17orf58"	-23.0087301903294
"STEAP1"	-23.0122851084825
"RBMS2"	-23.0142566506673
"PREPL"	-23.0394621784315
"SPC24"	-23.0567024205794
"ALMS1-IT1"	-23.0726151426056
"CKAP2L"	-23.172180343651
"AFG2A"	-23.2218581617679
"WWC1"	-23.3549609139006
"NCR3LG1"	-23.380134193454
"PLA2G12A"	-23.3946236645613
"TDP2"	-23.4795175669234
"EPB41L2"	-23.5065375922676
"TGFA"	-23.557223458568
"MIR4435-2HG"	-23.5607595040333
"KIF23"	-23.5863086954939
"NAB1"	-23.6096154880767
"DICER1"	-23.6783059254081
"COTL1"	-23.7876485003361
"TEX30"	-23.8146293294813
"AKR1A1"	-23.8793836068641
"MRPS18A"	-23.8894577089088
"ADCK1"	-23.8909356801781
"HJURP"	-23.9278571737628
"TACC1"	-23.9525603038552
"CYTOR"	-24.1997793509754
"CDC20"	-24.3854460634437
"SBDSP1"	-24.3877215365532
"SNRPB2"	-24.486435348277
"VIPAS39"	-24.5631528399888
"RRM1"	-24.7066326244441
"CMTM7"	-24.7595365530905
"KIN"	-24.7625264697475
"DEPDC1"	-24.9516464667775
"CCNB1"	-24.9595095602475
"HMMR"	-24.960382050133
"RASSF8"	-25.0789555228799
"CENPQ"	-25.0942994388414
"ITGA2"	-25.2325847808051
"RAD18"	-25.2393268856571
"COMMD2"	-25.2837215569949
"PPP1R12A"	-25.3107168783575
"PINX1"	-25.3907268111575
"RAD1"	-25.4509993261364
"ABL1"	-25.506848413451
"MED14"	-25.780358266021
"EREG"	-25.7982369307261
"ENOSF1"	-26.1178510258889
"RBMS1"	-26.4481581899694
"ADH5"	-26.4739990714688
"FERMT2"	-26.5194133435903
"SUPT3H"	-26.9223517348467
"SPRED2"	-26.968251069402
"PHC2"	-26.9996446986681
"LSM5"	-27.0002181450844
"AURKB"	-27.0468248932395
"NCAPH"	-27.0489171333847
"SKP2"	-27.0751990381473
"PMAIP1"	-27.238786738235
"WDHD1"	-27.2692187210078
"TLR6"	-27.3256616699975
"TM4SF18"	-27.4996961362597
"MBNL1"	-27.6088508796226
"SASS6"	-27.6689500561637
"TMEM68"	-27.7832329568749
"PRIM2"	-27.8086943206983
"BIRC3"	-27.950442437145
"DSCC1"	-28.1238734228534
"RFC3"	-28.1638082027248
"WEE1"	-28.1815217860708
"CDC25B"	-28.2183642740652
"EMP1"	-28.2766477272396
"ERCC8"	-28.4434974251909
"LUCAT1"	-28.6055742266629
"PALS2"	-28.6424330189511
"TNS4"	-28.8267694930242
"PATL1"	-28.9917058445529
"EZH2"	-29.1008497597496
"PRR11"	-29.1218312900104
"BSDC1"	-29.5106978938302
"SLC20A2"	-29.53337348222
"NABP1"	-29.5437795033062
"NEK9"	-29.7218070082098
"BTBD10"	-30.0088019521745
"COMMD5"	-30.0713552772109
"KCTD20"	-30.2202378844432
"MCTP1"	-30.2423125706458
"CDCA8"	-30.4519137663451
"DEPDC1B"	-30.6769538350216
"EDEM1"	-30.963903880462
"DTL"	-30.9720629646979
"FRRS1"	-30.9863173845348
"HSBP1"	-31.0428119181645
"CCDC138"	-31.2012114791086
"SLC35F2"	-31.2941630680118
"TMCC1"	-31.384004067052
"KBTBD8"	-31.4604011035186
"CCDC90B"	-31.4927685185945
"AURKA"	-31.5600029674313
"DENND6A"	-31.5835417299197
"SMARCE1"	-31.6577448403316
"PNMA1"	-31.7737180881293
"CKAP5"	-31.8054169926622
"YEATS4"	-32.1185599644822
"ILF2"	-32.1336629489113
"MYBL1"	-32.1860994018017
"RAB5A"	-32.2009507545327
"SDHC"	-32.2543483747417
"LINC00941"	-32.326690922025
"QSER1"	-32.3975747197778
"MTFMT"	-32.3989240268258
"ANAPC16"	-32.5350349784882
"RUNX1"	-32.5464026413788
"NDEL1"	-32.5989254259118
"DDIAS"	-32.7898482650339
"WDR45B"	-32.9423228591652
"DBF4"	-32.9925487906938
"API5"	-33.017693981454
"VRK1"	-33.0592481534907
"EMG1"	-33.0647787246179
"ASAP1"	-33.1730613512079
"HMGA2"	-33.3572919455752
"BTF3L4"	-33.5234031481286
"DKK1"	-33.6892628324274
"GPATCH11"	-33.7150072827136
"MAP3K5"	-33.7741568582889
"OSGEP"	-33.8855541411859
"MZT1"	-34.0444258093198
"AP2B1"	-34.049481539234
"FAM3C"	-34.2638278207396
"SPRED1"	-34.4958507839963
"CD83"	-34.5108351240383
"CBFB"	-34.5216033962317
"BAZ2B"	-34.5756542416434
"WDR41"	-34.6020038091719
"ALDOA"	-34.9272236137106
"CELF1"	-34.9281134151286
"TCHP"	-35.2603485273654
"SPDL1"	-35.3660097121643
"MEX3D"	-35.3823773372099
"DCAF16"	-35.4423451901761
"DKC1"	-35.5150126415993
"SCML1"	-35.5459394396817
"USF3"	-35.7270936906222
"CCND1"	-35.9729871961206
"FARSB"	-36.005132496747
"KATNBL1"	-36.0305491451602
"COPS3"	-36.1409046337988
"VMA21"	-36.3284069897076
"CDV3"	-36.3932740652122
"ANXA2P2"	-36.41698700457
"NIP7"	-36.5046699709273
"ZWILCH"	-36.6735559371531
"NET1"	-36.7276302889097
"C4orf46"	-36.8163731703738
"RAD51"	-36.9640273156136
"RFC5"	-37.0198269482006
"MAPDA"	-37.0873243506365
"CEP128"	-37.2963835602633
"ARHGAP19"	-37.3382743675915
"FYTTD1"	-37.6711725774603
"REXO5"	-37.6752509627476
"DCBLD1"	-37.8240290894151
"MCM7"	-37.9901382287768
"ACADM"	-38.0371083634139
"MSL3"	-38.1679396660217
"HLTF"	-38.268507713561
"GINS4"	-38.3330578579769
"OBI1"	-38.4243748082797
"UBE2N"	-38.958510752303
"FEN1"	-39.1140212625224
"CYRIB"	-39.2874540059213
"C3orf38"	-39.3097820320674
"STX6"	-39.3430120832824
"PSIP1"	-39.5138182876442
"GINS3"	-39.5530197028155
"HMBS"	-39.6051027375643
"DGKD"	-39.6538420948508
"SNHG16"	-40.050050415797
"GRPEL2"	-40.1123205394688
"S100A16"	-40.3401634164137
"CCAT1"	-40.5389359506052
"H2AX"	-40.6416287738394
"E2F7"	-40.6470450144801
"MEMO1"	-41.3479624524687
"ITGB3BP"	-42.0314258305652
"MSL3B"	-42.3928761735699
"EXOSC3"	-42.5170326246474
"RNF11"	-42.6903956649629
"MCM10"	-42.7682174686686
"NUF2"	-42.9064204124337
"HIRA"	-43.284058185935
"LYPLA1"	-43.3266973930749
"SACM1L"	-44.0230003797809
"FOSL1"	-44.1831735141501
"ADAT2"	-44.2829715348111
"KIF3A"	-44.324934465456
"TTC1"	-44.5942009102561
"CDC25A"	-44.6638304595739
"ACAP2"	-44.6859137516476
"RFWD3"	-44.7690494790251
"ANXA1"	-45.4933835003359
"FCF1"	-45.7351919191936
"RAB1A"	-45.8400745606567
"CPNE8"	-45.953554557498
"CBL"	-46.038186207124
"DEGS1"	-46.5343267583578
"EFR3A"	-46.571281868339
"ORMDL1"	-46.7980315743345
"UBASH3B"	-46.8017734394077
"ADNP"	-47.0004054920398
"PRKAA1"	-47.8815235961969
"SENP1"	-47.9398471591132
"SETD9"	-47.9719545271587
"ZCCHC9"	-48.3368638818054
"CD163L1"	-48.3905436612848
"CENPH"	-49.506146926607
"ITPRID2"	-49.791433135092
"NAA15"	-49.9379970275811
"SCML2"	-51.4382768448901
"FBXO45"	-51.4753620053902
"SLC35G1"	-51.5955132555177
"PRPF38A"	-52.773670788626
"TMED2"	-54.3821626443348
"RMND5A"	-54.5508766389641
"EZR"	-54.7203778281714
"NOC3L"	-54.9760659364724
"DDX21"	-55.6498910866407
"ARL8B"	-56.3943822074213
"DCUN1D5"	-56.651698625617
"LRWD1"	-56.7607714939517
"FEZ2"	-56.7973740369761
"CALB2"	-56.9406181774076
"PAK2"	-59.2531399406227
"UBE2K"	-59.4923441867994
"UNKL"	-59.7203978594942
"GOLM2"	-60.2850376887693
"NUDT21"	-61.1592816780701
"SEPTIN8"	-62.5113814562734
"MPHOSPH6"	-64.0953969126518
"CCNC"	-64.2664021162061
"CHEK1"	-64.3788401646527
"FAM168B"	-65.3686750380283
"EIF5"	-65.6080950058169
"U2SURP"	-69.3889958313098
"QARS1"	-70.815662547174
"CTNNAL1"	-71.7892209100232
"LBR"	-72.8260415948397
"RNF13"	-73.7367338943245
"NCEH1"	-73.9386888185513
"KIF2C"	-76.1722879759308
"ZC3H15"	-79.7941668653862
"PIP4K2A"	-80.3264356835192
"PLEKHA3"	-80.6133696578915
"ANXA2"	-82.373128043548
"PCNX4"	-84.6720372060262
"RPIA"	-84.9663082121891
"NT5E"	-85.2043907342836
"OTUD6B"	-85.4184682103124
"STARD3NL"	-85.9285851901363
"NOM1"	-86.1908835584175
"SIRT1"	-87.1077130421823
"ERGIC2"	-87.6019702951817
"CCDC117"	-91.8683420907618
"NAP1L1"	-91.9344743787062
"TMEM131"	-95.1228514373599
"OGFOD1"	-95.1716725397628
"CCDC50"	-98.5822261310434
"KRAS"	-103.535378956794
"CAPZA1"	-108.641904254115
"RAP1B"	-111.865486035841
"FBXW7"	-116.145950226444
"TMA16"	-118.763782468249
"MTMR9"	-147.931148999713
"NSMAF"	-157.455825733162
"WDR12"	-195.654057494776
