NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_AZOLE_TRANSMEMBRANE_TRANSPORT	15		Rejected!	
GOBP_BARBED_END_ACTIN_FILAMENT_CAPPING	26		Rejected!	
GOBP_BASEMENT_MEMBRANE_ASSEMBLY	7		Rejected!	
GOBP_BASEMENT_MEMBRANE_ORGANIZATION	43		Rejected!	
GOBP_BASE_CONVERSION_OR_SUBSTITUTION_EDITING	18		Rejected!	
GOBP_BASE_EXCISION_REPAIR	48		Rejected!	
GOBP_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	12		Rejected!	
GOBP_BASE_EXCISION_REPAIR_GAP_FILLING	14		Rejected!	
GOBP_BASIC_AMINO_ACID_TRANSPORT	24		Rejected!	
GOBP_BASOLATERAL_PROTEIN_SECRETION	5		Rejected!	
GOBP_BEHAVIOR	704	81		
GOBP_BEHAVIORAL_RESPONSE_TO_COCAINE	18		Rejected!	
GOBP_BEHAVIORAL_RESPONSE_TO_ETHANOL	14		Rejected!	
GOBP_BEHAVIORAL_RESPONSE_TO_NICOTINE	10		Rejected!	
GOBP_BEHAVIORAL_RESPONSE_TO_PAIN	20		Rejected!	
GOBP_BEIGE_FAT_CELL_DIFFERENTIATION	6		Rejected!	
GOBP_BENZENE_CONTAINING_COMPOUND_METABOLIC_PROCESS	23		Rejected!	
GOBP_BERGMANN_GLIAL_CELL_DIFFERENTIATION	10		Rejected!	
GOBP_BETA_ARRESTIN_DEPENDENT_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	5		Rejected!	
GOBP_BICARBONATE_TRANSPORT	33		Rejected!	
GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	56		Rejected!	
GOBP_BILE_ACID_AND_BILE_SALT_TRANSPORT	28		Rejected!	
GOBP_BILE_ACID_BIOSYNTHETIC_PROCESS	38		Rejected!	
GOBP_BILE_ACID_METABOLIC_PROCESS	52		Rejected!	
GOBP_BILE_ACID_SECRETION	12		Rejected!	
GOBP_BILE_ACID_SIGNALING_PATHWAY	7		Rejected!	
GOBP_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA	42		Rejected!	
GOBP_BIOLOGICAL_PHASE	9		Rejected!	
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST	172	25		
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_SYMBIONT	42		Rejected!	
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS	1918	204		
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS	64		Rejected!	
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	217	31		
GOBP_BIOMINERAL_TISSUE_DEVELOPMENT	182	23		
GOBP_BLASTOCYST_DEVELOPMENT	121	20		
GOBP_BLASTOCYST_FORMATION	47		Rejected!	
GOBP_BLASTOCYST_GROWTH	22		Rejected!	
GOBP_BLASTODERM_SEGMENTATION	24		Rejected!	
GOBP_BLEB_ASSEMBLY	11		Rejected!	
GOBP_BLOOD_COAGULATION_COMMON_PATHWAY	5		Rejected!	
GOBP_BLOOD_COAGULATION_FIBRIN_CLOT_FORMATION	26		Rejected!	
GOBP_BLOOD_COAGULATION_INTRINSIC_PATHWAY	13		Rejected!	
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_DIFFERENTIATION	12		Rejected!	
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	185	27		
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	56		Rejected!	
GOBP_BLOOD_VESSEL_MATURATION	7		Rejected!	
GOBP_BLOOD_VESSEL_MORPHOGENESIS	740	120		
GOBP_BLOOD_VESSEL_REMODELING	54		Rejected!	
GOBP_BODY_FLUID_SECRETION	96		Rejected!	
GOBP_BODY_MORPHOGENESIS	49		Rejected!	
GOBP_BONE_CELL_DEVELOPMENT	19		Rejected!	
GOBP_BONE_DEVELOPMENT	227	42		
GOBP_BONE_GROWTH	38		Rejected!	
GOBP_BONE_MARROW_DEVELOPMENT	10		Rejected!	
GOBP_BONE_MATURATION	28		Rejected!	
GOBP_BONE_MINERALIZATION	127	15		
GOBP_BONE_MINERALIZATION_INVOLVED_IN_BONE_MATURATION	13		Rejected!	
GOBP_BONE_MORPHOGENESIS	103	26		
GOBP_BONE_REMODELING	93		Rejected!	
GOBP_BONE_RESORPTION	68		Rejected!	
GOBP_BONE_TRABECULA_FORMATION	10		Rejected!	
GOBP_BONE_TRABECULA_MORPHOGENESIS	13		Rejected!	
GOBP_BOX_C_D_SNORNP_ASSEMBLY	10		Rejected!	
GOBP_BRADYKININ_CATABOLIC_PROCESS	7		Rejected!	
GOBP_BRAINSTEM_DEVELOPMENT	9		Rejected!	
GOBP_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_SIGNALING_PATHWAY	8		Rejected!	
GOBP_BRAIN_MORPHOGENESIS	37		Rejected!	
GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS	27		Rejected!	
GOBP_BRANCHED_CHAIN_AMINO_ACID_TRANSPORT	14		Rejected!	
GOBP_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS	39		Rejected!	
GOBP_BRANCHING_INVOLVED_IN_LABYRINTHINE_LAYER_MORPHOGENESIS	14		Rejected!	
GOBP_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS	25		Rejected!	
GOBP_BRANCHING_INVOLVED_IN_PROSTATE_GLAND_MORPHOGENESIS	13		Rejected!	
GOBP_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS	22		Rejected!	
GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE	165	31		
GOBP_BRANCHING_MORPHOGENESIS_OF_A_NERVE	10		Rejected!	
GOBP_BRANCHIOMOTOR_NEURON_AXON_GUIDANCE	7		Rejected!	
GOBP_BRANCH_ELONGATION_INVOLVED_IN_MAMMARY_GLAND_DUCT_BRANCHING	6		Rejected!	
GOBP_BRANCH_ELONGATION_OF_AN_EPITHELIUM	20		Rejected!	
GOBP_BRONCHUS_DEVELOPMENT	11		Rejected!	
GOBP_BROWN_FAT_CELL_DIFFERENTIATION	60		Rejected!	
GOBP_BRUSH_BORDER_ASSEMBLY	7		Rejected!	
GOBP_BUD_ELONGATION_INVOLVED_IN_LUNG_BRANCHING	7		Rejected!	
GOBP_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_COMMUNICATION	15		Rejected!	
GOBP_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_SIGNALING	7		Rejected!	
GOBP_B_1_B_CELL_DIFFERENTIATION	5		Rejected!	
GOBP_B_CELL_ACTIVATION	297	37		
GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	107		Rejected!	
GOBP_B_CELL_APOPTOTIC_PROCESS	25		Rejected!	
GOBP_B_CELL_CHEMOTAXIS	8		Rejected!	
GOBP_B_CELL_DIFFERENTIATION	148	19		
GOBP_B_CELL_HOMEOSTASIS	34		Rejected!	
GOBP_B_CELL_LINEAGE_COMMITMENT	5		Rejected!	
GOBP_B_CELL_MEDIATED_IMMUNITY	199		Rejected!	
GOBP_B_CELL_PROLIFERATION	100		Rejected!	
GOBP_B_CELL_PROLIFERATION_INVOLVED_IN_IMMUNE_RESPONSE	6		Rejected!	
GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	79		Rejected!	
GOBP_C21_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	23		Rejected!	
GOBP_C21_STEROID_HORMONE_METABOLIC_PROCESS	39		Rejected!	
GOBP_C4_DICARBOXYLATE_TRANSPORT	28		Rejected!	
GOBP_CADMIUM_ION_TRANSMEMBRANE_TRANSPORT	6		Rejected!	
GOBP_CALCINEURIN_MEDIATED_SIGNALING	55		Rejected!	
GOBP_CALCITONIN_FAMILY_RECEPTOR_SIGNALING_PATHWAY	12		Rejected!	
GOBP_CALCITONIN_GENE_RELATED_PEPTIDE_RECEPTOR_SIGNALING_PATHWAY	6		Rejected!	
GOBP_CALCITRIOL_BIOSYNTHETIC_PROCESS_FROM_CALCIOL	5		Rejected!	
GOBP_CALCIUM_ACTIVATED_PHOSPHATIDYLCHOLINE_SCRAMBLING	5		Rejected!	
GOBP_CALCIUM_ACTIVATED_PHOSPHOLIPID_SCRAMBLING	7		Rejected!	
GOBP_CALCIUM_DEPENDENT_CELL_CELL_ADHESION	48		Rejected!	
GOBP_CALCIUM_IMPORT_INTO_THE_MITOCHONDRION	16		Rejected!	
GOBP_CALCIUM_INDEPENDENT_CELL_CELL_ADHESION	23		Rejected!	
GOBP_CALCIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE	13		Rejected!	
GOBP_CALCIUM_ION_HOMEOSTASIS	331	39		
GOBP_CALCIUM_ION_IMPORT	88		Rejected!	
GOBP_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	42		Rejected!	
GOBP_CALCIUM_ION_IMPORT_INTO_SARCOPLASMIC_RETICULUM	7		Rejected!	
GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS	69		Rejected!	
GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS_OF_NEUROTRANSMITTER	15		Rejected!	
GOBP_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL	191	20		
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	336	39		
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT_VIA_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL	22		Rejected!	
GOBP_CALCIUM_ION_TRANSPORT	437	45		
GOBP_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL	31		Rejected!	
GOBP_CALCIUM_MEDIATED_SIGNALING	242	27		
GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS	138	25		
GOBP_CAMERA_TYPE_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION	29		Rejected!	
GOBP_CAMKK_AMPK_SIGNALING_CASCADE	11		Rejected!	
GOBP_CAMP_BIOSYNTHETIC_PROCESS	13		Rejected!	
GOBP_CAMP_CATABOLIC_PROCESS	9		Rejected!	
GOBP_CAMP_METABOLIC_PROCESS	26		Rejected!	
GOBP_CAMP_PKA_SIGNAL_TRANSDUCTION	64		Rejected!	
GOBP_CANNABINOID_SIGNALING_PATHWAY	9		Rejected!	
GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	343	43		
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY	339	49		
GOBP_CAP_DEPENDENT_TRANSLATIONAL_INITIATION	9		Rejected!	
GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	200	26		
GOBP_CARBOHYDRATE_CATABOLIC_PROCESS	186	24		
GOBP_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS	637	74		
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS	267	40		
GOBP_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS	1026	121		
GOBP_CARBOHYDRATE_DERIVATIVE_TRANSPORT	93		Rejected!	
GOBP_CARBOHYDRATE_HOMEOSTASIS	281	34		
GOBP_CARBOHYDRATE_IMPORT_ACROSS_PLASMA_MEMBRANE	9		Rejected!	
GOBP_CARBOHYDRATE_MEDIATED_SIGNALING	13		Rejected!	
GOBP_CARBOHYDRATE_METABOLIC_PROCESS	575	69		
GOBP_CARBOHYDRATE_PHOSPHORYLATION	24		Rejected!	
GOBP_CARBOHYDRATE_TRANSPORT	141	17		
GOBP_CARBON_CATABOLITE_ACTIVATION_OF_TRANSCRIPTION	5		Rejected!	
GOBP_CARBON_CATABOLITE_REGULATION_OF_TRANSCRIPTION	6		Rejected!	
GOBP_CARBON_CATABOLITE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER	5		Rejected!	
GOBP_CARBON_DIOXIDE_TRANSMEMBRANE_TRANSPORT	5		Rejected!	
GOBP_CARBON_DIOXIDE_TRANSPORT	15		Rejected!	
GOBP_CARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORT	155	18		
GOBP_CARDIAC_ATRIUM_DEVELOPMENT	37		Rejected!	
GOBP_CARDIAC_ATRIUM_MORPHOGENESIS	30		Rejected!	
GOBP_CARDIAC_CELL_DEVELOPMENT	94		Rejected!	
GOBP_CARDIAC_CELL_FATE_COMMITMENT	13		Rejected!	
GOBP_CARDIAC_CHAMBER_DEVELOPMENT	174	35		
GOBP_CARDIAC_CHAMBER_FORMATION	12		Rejected!	
GOBP_CARDIAC_CHAMBER_MORPHOGENESIS	132	27		
GOBP_CARDIAC_CONDUCTION	99	20		
GOBP_CARDIAC_CONDUCTION_SYSTEM_DEVELOPMENT	37		Rejected!	
GOBP_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	40		Rejected!	
GOBP_CARDIAC_FIBROBLAST_CELL_DIFFERENTIATION	5		Rejected!	
GOBP_CARDIAC_LEFT_VENTRICLE_MORPHOGENESIS	18		Rejected!	
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	88	17		
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_INVOLVED_IN_CONTRACTION	63		Rejected!	
GOBP_CARDIAC_MUSCLE_CELL_CARDIAC_MUSCLE_CELL_ADHESION	7		Rejected!	
GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION	91	16		
GOBP_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	134		Rejected!	
GOBP_CARDIAC_MUSCLE_CELL_FATE_COMMITMENT	8		Rejected!	
GOBP_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	42		Rejected!	
GOBP_CARDIAC_MUSCLE_CELL_MYOBLAST_DIFFERENTIATION	11		Rejected!	
GOBP_CARDIAC_MUSCLE_CELL_PROLIFERATION	61		Rejected!	
GOBP_CARDIAC_MUSCLE_CONTRACTION	156	23		
GOBP_CARDIAC_MUSCLE_MYOBLAST_PROLIFERATION	6		Rejected!	
GOBP_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	253	36		
GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	63		Rejected!	
GOBP_CARDIAC_MUSCLE_TISSUE_REGENERATION	8		Rejected!	
GOBP_CARDIAC_MYOFIBRIL_ASSEMBLY	19		Rejected!	
GOBP_CARDIAC_NEURAL_CREST_CELL_DEVELOPMENT_INVOLVED_IN_OUTFLOW_TRACT_MORPHOGENESIS	13		Rejected!	
GOBP_CARDIAC_NEURAL_CREST_CELL_DIFFERENTIATION_INVOLVED_IN_HEART_DEVELOPMENT	16		Rejected!	
GOBP_CARDIAC_NEURAL_CREST_CELL_MIGRATION_INVOLVED_IN_OUTFLOW_TRACT_MORPHOGENESIS	11		Rejected!	
GOBP_CARDIAC_PACEMAKER_CELL_DEVELOPMENT	9		Rejected!	
GOBP_CARDIAC_PACEMAKER_CELL_DIFFERENTIATION	11		Rejected!	
GOBP_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS	20		Rejected!	
GOBP_CARDIAC_SEPTUM_CELL_DIFFERENTIATION	5		Rejected!	
GOBP_CARDIAC_SEPTUM_DEVELOPMENT	111	27		
GOBP_CARDIAC_SEPTUM_MORPHOGENESIS	74	19		
GOBP_CARDIAC_VASCULAR_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	10		Rejected!	
GOBP_CARDIAC_VENTRICLE_DEVELOPMENT	134	30		
GOBP_CARDIAC_VENTRICLE_FORMATION	8		Rejected!	
GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS	74	16		
GOBP_CARDIOBLAST_DIFFERENTIATION	17		Rejected!	
GOBP_CARDIOBLAST_PROLIFERATION	10		Rejected!	
GOBP_CARDIOCYTE_DIFFERENTIATION	170	22		
GOBP_CARDIOLIPIN_METABOLIC_PROCESS	13		Rejected!	
GOBP_CARNITINE_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_CARNITINE_METABOLIC_PROCESS	14		Rejected!	
GOBP_CARNITINE_TRANSPORT	9		Rejected!	
GOBP_CARTILAGE_CONDENSATION	21		Rejected!	
GOBP_CARTILAGE_DEVELOPMENT	218	48		
GOBP_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS	38		Rejected!	
GOBP_CARTILAGE_HOMEOSTASIS	5		Rejected!	
GOBP_CARTILAGE_MORPHOGENESIS	12		Rejected!	
GOBP_CATECHOLAMINE_SECRETION	45		Rejected!	
GOBP_CATECHOLAMINE_TRANSPORT	61		Rejected!	
GOBP_CATECHOLAMINE_UPTAKE	19		Rejected!	
GOBP_CATECHOLAMINE_UPTAKE_INVOLVED_IN_SYNAPTIC_TRANSMISSION	12		Rejected!	
GOBP_CATECHOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	24		Rejected!	
GOBP_CATECHOL_CONTAINING_COMPOUND_CATABOLIC_PROCESS	10		Rejected!	
GOBP_CATECHOL_CONTAINING_COMPOUND_METABOLIC_PROCESS	58		Rejected!	
GOBP_CAVEOLIN_MEDIATED_ENDOCYTOSIS	12		Rejected!	
GOBP_CD27_SIGNALING_PATHWAY	5		Rejected!	
GOBP_CD40_SIGNALING_PATHWAY	16		Rejected!	
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	143	17		
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION	19		Rejected!	
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION	12		Rejected!	
GOBP_CD4_POSITIVE_CD25_POSITIVE_ALPHA_BETA_REGULATORY_T_CELL_DIFFERENTIATION	11		Rejected!	
GOBP_CD4_POSITIVE_OR_CD8_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT	36		Rejected!	
GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	41		Rejected!	
GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	28		Rejected!	
GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_HOMEOSTASIS	15		Rejected!	
GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION	8		Rejected!	
GOBP_CDC42_PROTEIN_SIGNAL_TRANSDUCTION	15		Rejected!	
GOBP_CDP_CHOLINE_PATHWAY	7		Rejected!	
GOBP_CDP_DIACYLGLYCEROL_METABOLIC_PROCESS	14		Rejected!	
GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS	140	20		
GOBP_CELLULAR_COMPONENT_DISASSEMBLY	483	64		
GOBP_CELLULAR_COMPONENT_DISASSEMBLY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS	31		Rejected!	
GOBP_CELLULAR_COMPONENT_MAINTENANCE	87	17		
GOBP_CELLULAR_DEFENSE_RESPONSE	52		Rejected!	
GOBP_CELLULAR_DETOXIFICATION_OF_ALDEHYDE	13		Rejected!	
GOBP_CELLULAR_EXTRAVASATION	74		Rejected!	
GOBP_CELLULAR_HOMEOSTASIS	861	112		
GOBP_CELLULAR_HYPEROSMOTIC_RESPONSE	21		Rejected!	
GOBP_CELLULAR_HYPOTONIC_RESPONSE	11		Rejected!	
GOBP_CELLULAR_OXIDANT_DETOXIFICATION	89		Rejected!	
GOBP_CELLULAR_PIGMENTATION	64		Rejected!	
GOBP_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM	448	39		
GOBP_CELLULAR_RESPIRATION	336	34		
GOBP_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS	352	59		
GOBP_CELLULAR_RESPONSE_TO_ACIDIC_PH	22		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL	98	20		
GOBP_CELLULAR_RESPONSE_TO_ALCOHOL	112		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ALDEHYDE	24		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ALDOSTERONE	7		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ALKALOID	37		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_AMMONIUM_ION	5		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_AMYLOID_BETA	49		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ANGIOTENSIN	37		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ANTIBIOTIC	8		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE	17		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ATP	19		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS	272	27		
GOBP_CELLULAR_RESPONSE_TO_BRAIN_DERIVED_NEUROTROPHIC_FACTOR_STIMULUS	9		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_CADMIUM_ION	26		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_CAFFEINE	11		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_CALCIUM_ION	80		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_CAMP	57		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS	164	21		
GOBP_CELLULAR_RESPONSE_TO_CGMP	7		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	330	45		
GOBP_CELLULAR_RESPONSE_TO_CHOLESTEROL	20		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_COCAINE	11		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_COLD	15		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_COPPER_ION	27		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_CORTICOSTEROID_STIMULUS	71		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_CORTICOTROPIN_RELEASING_HORMONE_STIMULUS	5		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_DEXAMETHASONE_STIMULUS	25		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_DSRNA	22		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ELECTRICAL_STIMULUS	12		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS	1364	187		
GOBP_CELLULAR_RESPONSE_TO_EPINEPHRINE_STIMULUS	12		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ESTRADIOL_STIMULUS	35		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ESTROGEN_STIMULUS	18		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ETHANOL	16		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_ETHER	11		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_EXOGENOUS_DSRNA	16		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS	77		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_FATTY_ACID	42		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_FLUID_SHEAR_STRESS	47		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_FOLLICLE_STIMULATING_HORMONE_STIMULUS	12		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_GAMMA_RADIATION	28		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_GLUCAGON_STIMULUS	22		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_GLUCOSE_STARVATION	50		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_GONADOTROPIN_RELEASING_HORMONE	6		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_GONADOTROPIN_STIMULUS	20		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_GROWTH_HORMONE_STIMULUS	30		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_HEAT	69		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_HISTAMINE	6		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS	705	86		
GOBP_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE	64		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_HYDROPEROXIDE	9		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_HYPEROXIA	5		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_INCREASED_OXYGEN_LEVELS	13		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_INDOLE_3_METHANOL	5		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_INSULIN_LIKE_GROWTH_FACTOR_STIMULUS	12		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	223	25		
GOBP_CELLULAR_RESPONSE_TO_INTERFERON_ALPHA	11		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_INTERFERON_BETA	30		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1	91	17		
GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_12	11		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_13	7		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_IONIZING_RADIATION	74		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_IRON_ION	8		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_KETONE	114	15		
GOBP_CELLULAR_RESPONSE_TO_LEPTIN_STIMULUS	18		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_LEUCINE_STARVATION	12		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_LIGHT_INTENSITY	5		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS	121	17		
GOBP_CELLULAR_RESPONSE_TO_LIPID	685	81		
GOBP_CELLULAR_RESPONSE_TO_LIPOPROTEIN_PARTICLE_STIMULUS	47		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_LITHIUM_ION	13		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_LUTEINIZING_HORMONE_STIMULUS	5		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_L_GLUTAMATE	7		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_L_LEUCINE	12		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_MACROPHAGE_COLONY_STIMULATING_FACTOR_STIMULUS	14		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_MAGNESIUM_ION	7		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_MANGANESE_ION	10		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_METAL_ION	182	31		
GOBP_CELLULAR_RESPONSE_TO_METHIONINE	5		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_MINERALOCORTICOID_STIMULUS	12		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	245	25		
GOBP_CELLULAR_RESPONSE_TO_MURAMYL_DIPEPTIDE	10		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_NICOTINE	8		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND	696	106		
GOBP_CELLULAR_RESPONSE_TO_NITROGEN_LEVELS	12		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_NITROSATIVE_STRESS	6		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_NUTRIENT	48		Rejected!	
