NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_77	TIPIN	1900	-19.845184326171875	-0.4714638	Yes	
row_78	ORC6	1904	-19.900676727294922	-0.46758878	Yes	
row_79	N4BP2	1916	-20.531558990478516	-0.46736595	Yes	
row_80	AEN	1917	-20.544837951660156	-0.46188647	Yes	
row_81	PAXIP1	1919	-20.678558349609375	-0.45684886	Yes	
row_82	ATAD5	1922	-20.90945053100586	-0.45222723	Yes	
row_83	POLA2	1924	-20.967914581298828	-0.44711247	Yes	
row_84	XRCC4	1929	-21.121776580810547	-0.44338933	Yes	
row_85	NPAS2	1934	-21.417701721191406	-0.43958727	Yes	
row_86	CLSPN	1937	-21.641185760498047	-0.4347705	Yes	
row_87	UHRF1	1944	-22.126375198364258	-0.43173453	Yes	
row_88	CDC45	1950	-22.53217315673828	-0.42811278	Yes	
row_89	MND1	1954	-22.694101333618164	-0.42349273	Yes	
row_90	AFG2A	1965	-23.221858978271484	-0.4220748	Yes	
row_91	TDP2	1969	-23.479516983032227	-0.41724527	Yes	
row_92	DICER1	1975	-23.678306579589844	-0.41331783	Yes	
row_93	RRM1	1988	-24.706632614135742	-0.41245902	Yes	
row_94	KIN	1990	-24.76252555847168	-0.4063322	Yes	
row_95	RAD18	1997	-25.23932647705078	-0.402466	Yes	
row_96	PINX1	2000	-25.39072608947754	-0.39664918	Yes	
row_97	RAD1	2001	-25.451000213623047	-0.38986117	Yes	
row_98	ABL1	2002	-25.50684928894043	-0.38305828	Yes	
row_99	EREG	2004	-25.798236846923828	-0.37665522	Yes	
row_100	RBMS1	2006	-26.448158264160156	-0.37007883	Yes	
row_101	SUPT3H	2009	-26.922351837158203	-0.3638535	Yes	
row_102	AURKB	2013	-27.046825408935547	-0.35807255	Yes	
row_103	SKP2	2015	-27.075199127197266	-0.3513289	Yes	
row_104	WDHD1	2017	-27.26921844482422	-0.34453353	Yes	
row_105	PRIM2	2023	-27.80869483947754	-0.33950448	Yes	
row_106	DSCC1	2025	-28.123872756958008	-0.33248118	Yes	
row_107	RFC3	2026	-28.163808822631836	-0.32496962	Yes	
row_108	WEE1	2027	-28.181522369384766	-0.31745338	Yes	
row_109	ERCC8	2030	-28.443496704101562	-0.31082237	Yes	
row_110	NABP1	2039	-29.543779373168945	-0.30676323	Yes	
row_111	DTL	2048	-30.972063064575195	-0.30232313	Yes	
row_112	SMARCE1	2058	-31.657745361328125	-0.29817775	Yes	
row_113	YEATS4	2061	-32.118560791015625	-0.29056656	Yes	
row_114	DBF4	2074	-32.992549896240234	-0.28749782	Yes	
row_115	HMGA2	2079	-33.35729217529297	-0.28051135	Yes	
row_116	DKC1	2099	-35.515010833740234	-0.28011274	Yes	
row_117	RAD51	2113	-36.964027404785156	-0.27646232	Yes	
row_118	RFC5	2114	-37.01982879638672	-0.2665888	Yes	
row_119	MCM7	2121	-37.99013900756836	-0.25932184	Yes	
row_120	HLTF	2124	-38.26850891113281	-0.25007042	Yes	
row_121	GINS4	2125	-38.33305740356445	-0.23984666	Yes	
row_122	OBI1	2126	-38.424373626708984	-0.22959855	Yes	
row_123	UBE2N	2127	-38.95851135253906	-0.21920797	Yes	
